idcode,year,age,collgrad,occ_code,white,elnwage1,elnwage2,elnwage3,elnwage4,elnwage5,elnwage6,elnwage7,elnwage8
3109,83,38,0,7,0,2.077089,1.975186,1.805116,1.608219,1.755134,1.604903,1.473726,1.745851
3109,85,40,0,7,0,2.083455,1.993163,1.803449,1.621911,1.727294,1.603068,1.463022,1.769589
3110,73,19,0,6,0,1.536358,1.403983,1.521343,1.174822,1.348696,1.349635,.9502597,1.382957
3110,75,21,0,7,0,1.611149,1.435968,1.548485,1.169581,1.38168,1.361512,1.038329,1.396924
3110,78,24,0,7,0,1.785807,1.613275,1.659443,1.362285,1.548904,1.481411,1.287955,1.558481
3110,80,26,0,3,0,1.853853,1.690269,1.697111,1.413499,1.621341,1.51366,1.342426,1.58752
3110,82,28,0,3,0,1.913087,1.758833,1.729161,1.459353,1.679453,1.54104,1.387586,1.615802
3111,77,24,0,3,0,1.745021,1.633354,1.6401,1.326311,1.592461,1.451559,1.127171,1.458869
3111,78,25,0,3,0,1.780145,1.672905,1.659637,1.352588,1.63047,1.468292,1.15557,1.473483
3111,88,35,0,3,0,2.066301,1.998497,1.821656,1.647487,1.845298,1.63107,1.462002,1.725791
3112,75,24,1,8,0,1.944078,1.92237,1.801776,1.634692,1.941257,1.59468,1.672337,2.039088
3112,77,26,1,8,0,2.012124,1.999365,1.839445,1.685907,2.013694,1.626929,1.726808,2.068128
3112,78,27,1,8,0,2.042842,2.0347,1.856172,1.709504,2.04454,1.641227,1.750552,2.082363
3112,80,29,1,8,0,2.112954,2.165134,1.909987,1.822535,2.170754,1.698717,1.780734,2.127232
3112,82,31,1,8,0,2.143688,2.154965,1.909032,1.790492,2.132113,1.686249,1.82225,2.137412
3112,83,32,1,8,0,2.163393,2.179762,1.918735,1.807388,2.145053,1.694461,1.834356,2.150701
3112,85,34,1,8,0,2.196193,2.223033,1.933926,1.837161,2.160189,1.707234,1.851584,2.176711
3112,87,36,1,8,0,2.220182,2.257872,1.943497,1.861574,2.161,1.715137,1.859501,2.201963
3113,75,30,0,6,0,1.978793,1.885051,1.780166,1.569705,1.798505,1.596095,1.413113,1.660293
3113,77,32,0,6,0,2.020405,1.936753,1.800977,1.604838,1.827966,1.613737,1.439652,1.68706
3113,78,33,0,7,0,2.037906,1.959442,1.809275,1.620394,1.837325,1.620732,1.44943,1.700159
3113,82,37,0,7,0,2.085884,2.029121,1.828418,1.66922,1.838947,1.636539,1.465264,1.750664
3113,83,38,0,7,0,2.092371,2.041272,1.829692,1.678076,1.830399,1.637447,1.463404,1.762817
3113,87,42,0,7,0,2.096293,2.068796,1.820738,1.700099,1.760395,1.628909,1.432685,1.809535
3114,69,23,0,3,0,1.707694,1.591695,1.619158,1.298693,1.55087,1.433609,1.096444,1.444065
3114,70,25,0,3,0,1.836214,1.718912,1.703555,1.458419,1.662179,1.530689,1.306032,1.590061
3114,71,26,0,3,0,1.869136,1.756355,1.721687,1.483356,1.696606,1.546204,1.332104,1.604486
3114,73,27,0,3,0,1.899854,1.791691,1.738414,1.506954,1.727453,1.560503,1.355848,1.618722
3114,75,29,0,3,0,1.954683,1.856039,1.767654,1.550128,1.778402,1.585448,1.396352,1.646625
3114,77,31,0,3,0,2.0007,1.911956,1.791274,1.587941,1.815026,1.605525,1.427546,1.673771
3114,82,36,0,3,0,2.077194,2.014863,1.82574,1.659024,1.843913,1.634413,1.464797,1.738322
3114,83,38,0,3,0,2.092371,2.041272,1.829692,1.678076,1.830399,1.637447,1.463404,1.762817
3114,85,39,0,3,0,2.096656,2.051315,1.829561,1.685592,1.81827,1.637138,1.459215,1.774781
3114,87,41,0,3,0,2.098617,2.065077,1.825084,1.696604,1.783268,1.632869,1.443856,1.79814
3114,88,43,0,3,0,2.091766,2.070408,1.814987,1.702255,1.733941,1.623731,1.419186,1.820742
3115,68,21,0,7,0,1.626432,1.502054,1.573061,1.239438,1.456946,1.394056,1.028007,1.41389
3115,69,21,0,7,0,1.626432,1.502054,1.573061,1.239438,1.456946,1.394056,1.028007,1.41389
3115,70,22,0,7,0,1.668164,1.547929,1.596812,1.269736,1.505699,1.414441,1.063389,1.429072
3115,71,24,0,4,0,1.745021,1.633354,1.6401,1.326311,1.592461,1.451559,1.127171,1.458869
3115,72,25,0,6,0,1.780145,1.672905,1.659637,1.352588,1.63047,1.468292,1.15557,1.473483
3115,73,25,0,6,0,1.780145,1.672905,1.659637,1.352588,1.63047,1.468292,1.15557,1.473483
3115,75,28,0,6,0,1.872301,1.778912,1.709818,1.423379,1.723009,1.511188,1.226802,1.51619
3115,77,30,0,6,0,1.922724,1.839044,1.736248,1.463873,1.766796,1.533699,1.262651,1.543714
3115,78,31,0,6,0,1.944631,1.865949,1.747356,1.48211,1.783317,1.543128,1.277084,1.557192
3115,80,32,0,6,0,1.949053,1.82466,1.732483,1.429149,1.720992,1.518796,1.299512,1.553516
3115,82,35,0,6,0,1.994949,1.886404,1.753163,1.471799,1.738324,1.536129,1.321862,1.592246
3115,83,36,0,6,0,2.005842,1.90277,1.757246,1.483335,1.736939,1.539472,1.324657,1.604778
3115,85,38,0,5,0,2.021019,1.929179,1.761198,1.502387,1.723425,1.542506,1.323263,1.629273
3115,87,40,0,6,0,2.027386,1.947156,1.759531,1.516079,1.695586,1.540672,1.312559,1.653011
3115,88,41,0,5,0,2.027265,1.952984,1.75659,1.520915,1.676294,1.537928,1.303716,1.664596
3116,68,19,0,3,0,1.592427,1.44999,1.565261,1.280654,1.380404,1.412031,1.100722,1.499535
3116,70,21,0,3,0,1.682501,1.548061,1.616979,1.345269,1.488654,1.456452,1.178469,1.530468
3116,71,22,0,3,0,1.652881,1.481843,1.572236,1.199878,1.430433,1.381897,1.073711,1.412106
3116,72,22,0,3,0,1.652881,1.481843,1.572236,1.199878,1.430433,1.381897,1.073711,1.412106
3116,77,27,0,6,0,1.828502,1.679598,1.669921,1.331265,1.620479,1.465562,1.215707,1.485178
3116,78,28,0,6,0,1.857018,1.712826,1.685243,1.353522,1.647744,1.478643,1.237124,1.499224
3116,87,37,0,3,0,2.014532,1.917028,1.759925,1.493531,1.731973,1.541598,1.325124,1.61712
3116,88,39,0,2,0,2.025304,1.939222,1.761067,1.509903,1.711296,1.542198,1.319075,1.641237
3117,77,26,0,1,0,1.853853,1.690269,1.697111,1.413499,1.621341,1.51366,1.342426,1.58752
3117,80,29,0,7,0,1.9394,1.789953,1.743078,1.48027,1.703137,1.552904,1.406674,1.629659
3117,83,32,0,6,0,2.005122,1.870667,1.776401,1.534981,1.752701,1.581192,1.449974,1.670094
3117,85,34,0,4,0,2.037922,1.913937,1.791592,1.564754,1.767837,1.593965,1.467202,1.696104
3117,87,36,0,3,0,2.061911,1.948777,1.801164,1.589166,1.768648,1.601868,1.475119,1.721356
3118,68,23,0,1,1,1.818757,1.673201,1.619379,1.427343,1.626962,1.534353,1.25277,1.382517
3118,70,25,0,6,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
3118,71,25,0,6,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
3118,72,26,0,6,1,1.92413,1.791854,1.677989,1.506176,1.740989,1.584552,1.337968,1.42636
3118,73,27,0,6,1,1.954848,1.82719,1.694717,1.529773,1.771836,1.598851,1.361712,1.440596
3118,75,29,0,6,1,2.009677,1.891538,1.723956,1.572947,1.822785,1.623796,1.402216,1.468499
3118,77,31,0,6,1,2.055694,1.947455,1.747576,1.61076,1.859409,1.643872,1.433411,1.495645
3118,78,33,0,5,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
3118,80,34,0,7,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
3118,82,36,0,7,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
3118,83,37,0,7,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
3118,85,39,0,6,1,2.136367,2.020727,1.761288,1.638554,1.787387,1.642942,1.475402,1.579689
3118,87,42,0,6,1,2.136004,2.038209,1.752465,1.653061,1.729512,1.634712,1.448871,1.614443
3118,88,43,0,6,1,2.131477,2.039821,1.746714,1.655217,1.703058,1.629534,1.435372,1.62565
3119,80,33,0,3,1,2.0929,1.994941,1.765577,1.643214,1.881707,1.659079,1.455294,1.522033
3119,82,35,0,3,1,2.121295,2.033996,1.777959,1.670306,1.889681,1.669417,1.467866,1.547664
3119,83,36,0,3,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
3119,85,38,0,3,1,2.132082,2.010684,1.761419,1.631038,1.799516,1.64325,1.47959,1.567725
3119,87,40,0,3,1,2.138449,2.028662,1.759752,1.64473,1.771677,1.641416,1.468886,1.591463
3119,88,41,0,1,1,2.138328,2.034489,1.756811,1.649565,1.752385,1.638672,1.460042,1.603048
3120,70,22,0,7,0,1.668164,1.547929,1.596812,1.269736,1.505699,1.414441,1.063389,1.429072
3120,80,32,0,6,0,1.949053,1.82466,1.732483,1.429149,1.720992,1.518796,1.299512,1.553516
3120,82,34,0,6,0,1.981853,1.86793,1.747674,1.458922,1.736128,1.531568,1.31674,1.579525
3120,83,35,0,6,0,1.994949,1.886404,1.753163,1.471799,1.738324,1.536129,1.321862,1.592246
3120,87,39,0,7,0,2.025304,1.939222,1.761067,1.509903,1.711296,1.542198,1.319075,1.641237
3120,88,41,0,7,0,2.042548,2.01907,1.781166,1.590772,1.751559,1.570473,1.293394,1.681561
3121,68,20,0,6,0,1.567213,1.387986,1.523329,1.137943,1.329346,1.33991,1.000619,1.381552
3121,69,21,0,6,0,1.611149,1.435968,1.548485,1.169581,1.38168,1.361512,1.038329,1.396924
3121,70,23,0,6,0,1.692411,1.525609,1.594583,1.228836,1.475605,1.401064,1.106766,1.427099
3121,71,24,0,7,0,1.80109,1.679361,1.684018,1.432142,1.624169,1.513955,1.277633,1.575447
3121,72,25,0,3,0,1.836214,1.718912,1.703555,1.458419,1.662179,1.530689,1.306032,1.590061
3121,73,26,0,3,0,1.869136,1.756355,1.721687,1.483356,1.696606,1.546204,1.332104,1.604486
3121,75,28,0,3,0,1.92837,1.824919,1.753736,1.529211,1.754718,1.573584,1.377264,1.632768
3121,77,29,0,3,0,1.954683,1.856039,1.767654,1.550128,1.778402,1.585448,1.396352,1.646625
3121,78,31,0,3,0,2.0007,1.911956,1.791274,1.587941,1.815026,1.605525,1.427546,1.673771
3121,80,33,0,3,0,2.037906,1.959442,1.809275,1.620394,1.837325,1.620732,1.44943,1.700159
3121,82,34,0,3,0,2.053205,1.980024,1.816168,1.634611,1.843102,1.626509,1.45688,1.71307
3121,83,36,0,3,0,2.077194,2.014863,1.82574,1.659024,1.843913,1.634413,1.464797,1.738322
3121,87,40,0,4,0,2.098738,2.05925,1.828025,1.691768,1.802559,1.635613,1.4527,1.786555
3122,80,36,1,8,0,2.164113,2.211865,1.899579,1.755742,2.129292,1.652741,1.709039,2.085385
3122,82,38,1,8,0,2.17929,2.238274,1.903532,1.774795,2.115777,1.655776,1.707646,2.10988
3122,83,39,1,8,0,2.183575,2.248317,1.9034,1.782311,2.103648,1.655467,1.703457,2.121844
3122,85,41,1,8,0,2.185536,2.262079,1.898924,1.793322,2.068646,1.651198,1.688098,2.145203
3122,87,43,1,8,0,2.178685,2.267411,1.888827,1.798974,2.019319,1.642059,1.663428,2.167805
3122,88,44,1,8,0,2.171956,2.266915,1.881672,1.799789,1.989284,1.635664,1.647601,2.178822
3123,68,17,0,7,0,1.437473,1.29748,1.464006,1.104846,1.226121,1.300344,.8632015,1.351267
3123,69,18,0,7,0,1.488017,1.351785,1.493377,1.140504,1.289199,1.325598,.9078944,1.367207
3123,70,19,0,7,0,1.536358,1.403983,1.521343,1.174822,1.348696,1.349635,.9502597,1.382957
3123,71,20,0,7,0,1.582496,1.454072,1.547904,1.2078,1.404611,1.372454,.9902973,1.398518
3123,75,24,0,7,0,1.745021,1.633354,1.6401,1.326311,1.592461,1.451559,1.127171,1.458869
3123,78,27,0,6,0,1.843785,1.745684,1.694496,1.401122,1.695744,1.498107,1.205385,1.502143
3124,77,30,0,6,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
3124,78,31,0,6,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
3124,80,33,0,6,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
3124,82,35,0,6,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
3124,83,36,0,5,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
3124,85,38,0,6,1,2.132082,2.010684,1.761419,1.631038,1.799516,1.64325,1.47959,1.567725
3124,87,40,0,5,1,2.138449,2.028662,1.759752,1.64473,1.771677,1.641416,1.468886,1.591463
3125,68,21,0,6,0,1.626432,1.502054,1.573061,1.239438,1.456946,1.394056,1.028007,1.41389
3125,69,22,0,6,0,1.668164,1.547929,1.596812,1.269736,1.505699,1.414441,1.063389,1.429072
3125,70,23,0,6,0,1.707694,1.591695,1.619158,1.298693,1.55087,1.433609,1.096444,1.444065
3126,69,17,0,7,1,1.548536,1.378986,1.464227,1.233497,1.302212,1.401088,1.019528,1.289719
3126,71,19,0,7,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
3127,78,28,1,8,1,2.141635,2.169513,1.852372,1.824437,2.191453,1.725201,1.76751,1.935249
3127,80,30,1,8,1,2.176775,2.163559,1.854227,1.795074,2.159975,1.715167,1.813681,1.945808
3127,82,32,1,8,1,2.218386,2.215261,1.875037,1.830207,2.189436,1.732809,1.84022,1.972575
3127,83,33,1,8,1,2.251171,2.304036,1.907911,1.915621,2.27406,1.772349,1.839676,2.00264
3127,85,35,1,8,1,2.335635,2.389098,1.96421,2.048545,2.313742,1.845083,2.002711,2.14485
3127,87,37,1,8,1,2.339935,2.353636,1.946396,2.000421,2.232126,1.818007,2.016294,2.152758
3127,88,38,1,8,1,2.346422,2.365787,1.94767,2.009277,2.223578,1.818916,2.014434,2.164911
3128,77,26,1,8,1,2.067118,2.034863,1.795747,1.708726,2.058076,1.665277,1.732672,1.890002
3128,78,27,1,8,1,2.097836,2.070199,1.812474,1.732323,2.088923,1.679575,1.756416,1.904237
3128,80,29,1,8,1,2.152665,2.134547,1.841714,1.775497,2.139872,1.704521,1.796921,1.93214
3128,82,31,1,8,1,2.198682,2.190464,1.865334,1.813311,2.176496,1.724597,1.828115,1.959286
3129,68,24,0,3,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
3129,82,38,0,3,1,2.132082,2.010684,1.761419,1.631038,1.799516,1.64325,1.47959,1.567725
3129,85,41,0,3,1,2.138328,2.034489,1.756811,1.649565,1.752385,1.638672,1.460042,1.603048
3129,87,43,0,3,1,2.131477,2.039821,1.746714,1.655217,1.703058,1.629534,1.435372,1.62565
3130,68,24,0,3,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
3131,70,19,0,6,1,1.632138,1.419402,1.496988,1.233616,1.349522,1.417834,1.116908,1.304443
3131,71,20,0,6,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
3131,72,21,0,6,1,1.737495,1.58356,1.573281,1.368088,1.533037,1.4948,1.184333,1.352342
3131,75,24,0,1,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
3131,77,26,0,1,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
3132,75,22,1,1,1,1.937498,1.93853,1.739366,1.670794,1.974142,1.628454,1.604098,1.848132
3132,77,24,1,1,1,2.014355,2.023955,1.782654,1.727368,2.060905,1.665572,1.667879,1.877928
3132,78,25,1,1,1,2.034196,1.99742,1.777615,1.683789,2.023649,1.649761,1.7066,1.875577
3132,80,27,1,2,1,2.097836,2.070199,1.812474,1.732323,2.088923,1.679575,1.756416,1.904237
3132,82,29,1,2,1,2.152665,2.134547,1.841714,1.775497,2.139872,1.704521,1.796921,1.93214
3132,85,32,1,2,1,2.218386,2.215261,1.875037,1.830207,2.189436,1.732809,1.84022,1.972575
3132,87,34,1,1,1,2.266469,2.324618,1.914804,1.929838,2.279837,1.778126,1.847126,2.015551
3132,88,35,1,2,1,2.279566,2.343091,1.920292,1.942714,2.282033,1.782687,1.852248,2.028272
3133,72,20,0,1,1,1.678276,1.469492,1.523549,1.266593,1.405438,1.440654,1.156946,1.320004
3133,73,21,0,1,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
3133,75,23,0,1,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
3133,77,25,0,1,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
3133,78,26,0,1,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
3133,80,28,0,1,1,1.968081,1.794331,1.685463,1.482172,1.723836,1.579387,1.39345,1.437676
3133,82,30,0,1,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
3133,83,31,0,1,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
3133,85,33,0,1,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
3133,87,35,0,1,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
3133,88,36,0,1,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
3135,71,22,0,6,0,1.708951,1.527849,1.616154,1.30571,1.462142,1.444293,1.224174,1.528684
3135,72,23,0,6,0,1.74848,1.571616,1.638501,1.334667,1.507314,1.46346,1.257228,1.543677
3135,73,24,0,6,0,1.785807,1.613275,1.659443,1.362285,1.548904,1.481411,1.287955,1.558481
3135,75,26,0,6,0,1.853853,1.690269,1.697111,1.413499,1.621341,1.51366,1.342426,1.58752
3135,77,28,0,6,0,1.913087,1.758833,1.729161,1.459353,1.679453,1.54104,1.387586,1.615802
3135,78,29,0,6,0,1.9394,1.789953,1.743078,1.48027,1.703137,1.552904,1.406674,1.629659
3135,80,31,0,3,0,1.985417,1.84587,1.766698,1.518084,1.739761,1.57298,1.437868,1.656805
3135,82,33,0,3,0,2.022623,1.893356,1.784699,1.550537,1.76206,1.588187,1.459752,1.683193
3135,83,34,0,3,0,2.037922,1.913937,1.791592,1.564754,1.767837,1.593965,1.467202,1.696104
3135,87,38,0,3,0,2.077089,1.975186,1.805116,1.608219,1.755134,1.604903,1.473726,1.745851
3135,88,39,0,3,0,2.081373,1.985228,1.804985,1.615735,1.743005,1.604594,1.469537,1.757815
3136,70,22,1,3,1,1.978284,1.91845,1.758708,1.706768,1.930586,1.658306,1.764882,1.947744
3136,71,23,1,4,1,2.017814,1.962217,1.781055,1.735725,1.975758,1.677474,1.797937,1.962737
3136,72,24,1,8,1,1.999072,1.957869,1.758079,1.657511,1.985639,1.633028,1.678201,1.860962
3136,73,25,1,8,1,2.034196,1.99742,1.777615,1.683789,2.023649,1.649761,1.7066,1.875577
3136,75,27,1,8,1,2.097836,2.070199,1.812474,1.732323,2.088923,1.679575,1.756416,1.904237
3136,77,29,1,8,1,2.152665,2.134547,1.841714,1.775497,2.139872,1.704521,1.796921,1.93214
3137,68,22,0,3,1,1.835296,1.675441,1.64095,1.504218,1.613499,1.577581,1.370178,1.484103
3137,69,23,0,3,1,1.859543,1.653122,1.638721,1.463318,1.583405,1.564204,1.413554,1.48213
3137,70,24,0,3,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
3137,71,25,0,3,1,1.931995,1.734331,1.6792,1.517213,1.663005,1.598888,1.472681,1.511548
3137,72,26,0,3,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
3137,73,27,0,3,1,1.995635,1.80711,1.714059,1.565747,1.728279,1.628702,1.522496,1.540208
3137,82,36,0,3,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
3137,85,39,0,8,1,2.136367,2.020727,1.761288,1.638554,1.787387,1.642942,1.475402,1.579689
3138,83,40,1,1,1,2.352789,2.383764,1.946003,2.022969,2.195738,1.817081,2.00373,2.188649
3138,85,42,1,8,1,2.350344,2.393311,1.938716,2.0313,2.153574,1.810377,1.983715,2.211629
3138,87,44,1,8,1,2.339087,2.394427,1.92581,2.034271,2.097084,1.798805,1.954389,2.233852
3138,88,45,1,1,1,2.330155,2.391823,1.91725,2.033747,2.063467,1.791192,1.936235,2.24468
3140,80,29,0,7,0,1.954683,1.856039,1.767654,1.550128,1.778402,1.585448,1.396352,1.646625
3140,83,33,0,7,0,2.037906,1.959442,1.809275,1.620394,1.837325,1.620732,1.44943,1.700159
3141,68,17,0,3,0,1.493542,1.343487,1.507924,1.210678,1.257829,1.36274,1.013664,1.467845
3142,70,17,0,7,0,1.493542,1.343487,1.507924,1.210678,1.257829,1.36274,1.013664,1.467845
3142,71,18,0,7,0,1.544086,1.397792,1.537295,1.246336,1.320908,1.387994,1.058357,1.483785
3142,72,19,0,7,0,1.592427,1.44999,1.565261,1.280654,1.380404,1.412031,1.100722,1.499535
3142,73,20,0,6,0,1.638565,1.500079,1.591822,1.313632,1.43632,1.43485,1.140759,1.515096
3142,75,22,0,7,0,1.724233,1.593936,1.64073,1.375567,1.537407,1.476837,1.213852,1.54565
3142,77,24,0,6,0,1.785807,1.613275,1.659443,1.362285,1.548904,1.481411,1.287955,1.558481
3143,68,20,0,6,0,1.638565,1.500079,1.591822,1.313632,1.43632,1.43485,1.140759,1.515096
3143,73,25,0,7,0,1.836214,1.718912,1.703555,1.458419,1.662179,1.530689,1.306032,1.590061
3143,75,27,0,7,0,1.899854,1.791691,1.738414,1.506954,1.727453,1.560503,1.355848,1.618722
3143,80,32,0,7,0,2.020405,1.936753,1.800977,1.604838,1.827966,1.613737,1.439652,1.68706
3143,82,34,0,7,0,2.053205,1.980024,1.816168,1.634611,1.843102,1.626509,1.45688,1.71307
3143,83,35,0,7,0,2.066301,1.998497,1.821656,1.647487,1.845298,1.63107,1.462002,1.725791
3143,85,37,0,7,0,2.085884,2.029121,1.828418,1.66922,1.838947,1.636539,1.465264,1.750664
3144,71,19,0,6,0,1.592427,1.44999,1.565261,1.280654,1.380404,1.412031,1.100722,1.499535
3144,75,23,0,7,0,1.763763,1.637702,1.663076,1.404525,1.582579,1.496005,1.246906,1.560643
3144,77,25,0,7,0,1.836214,1.718912,1.703555,1.458419,1.662179,1.530689,1.306032,1.590061
3144,78,26,0,7,0,1.869136,1.756355,1.721687,1.483356,1.696606,1.546204,1.332104,1.604486
3144,80,28,0,7,0,1.92837,1.824919,1.753736,1.529211,1.754718,1.573584,1.377264,1.632768
3144,82,30,0,7,0,1.978793,1.885051,1.780166,1.569705,1.798505,1.596095,1.413113,1.660293
3144,83,31,0,7,0,2.0007,1.911956,1.791274,1.587941,1.815026,1.605525,1.427546,1.673771
3144,85,33,0,7,0,2.037906,1.959442,1.809275,1.620394,1.837325,1.620732,1.44943,1.700159
3144,87,35,0,7,0,2.066301,1.998497,1.821656,1.647487,1.845298,1.63107,1.462002,1.725791
3144,88,37,0,7,0,2.085884,2.029121,1.828418,1.66922,1.838947,1.636539,1.465264,1.750664
3145,73,21,0,8,0,1.682501,1.548061,1.616979,1.345269,1.488654,1.456452,1.178469,1.530468
3145,75,23,0,2,0,1.763763,1.637702,1.663076,1.404525,1.582579,1.496005,1.246906,1.560643
3145,77,25,0,2,0,1.820932,1.652826,1.67898,1.388562,1.586913,1.498144,1.316354,1.573095
3145,78,26,0,3,0,1.853853,1.690269,1.697111,1.413499,1.621341,1.51366,1.342426,1.58752
3145,80,28,0,3,0,1.913087,1.758833,1.729161,1.459353,1.679453,1.54104,1.387586,1.615802
3145,82,30,0,4,0,1.96351,1.818965,1.755591,1.499847,1.72324,1.56355,1.423435,1.643327
3145,83,31,0,4,0,1.985417,1.84587,1.766698,1.518084,1.739761,1.57298,1.437868,1.656805
3145,85,33,0,2,0,2.022623,1.893356,1.784699,1.550537,1.76206,1.588187,1.459752,1.683193
3145,87,35,0,3,0,2.051018,1.932411,1.797081,1.57763,1.770033,1.598525,1.472324,1.708825
3145,88,36,0,2,0,2.061911,1.948777,1.801164,1.589166,1.768648,1.601868,1.475119,1.721356
3146,75,21,0,6,0,1.682501,1.548061,1.616979,1.345269,1.488654,1.456452,1.178469,1.530468
3148,71,20,0,5,0,1.638565,1.500079,1.591822,1.313632,1.43632,1.43485,1.140759,1.515096
3148,72,21,0,6,0,1.682501,1.548061,1.616979,1.345269,1.488654,1.456452,1.178469,1.530468
3148,75,24,0,3,0,1.80109,1.679361,1.684018,1.432142,1.624169,1.513955,1.277633,1.575447
3148,77,26,0,3,0,1.869136,1.756355,1.721687,1.483356,1.696606,1.546204,1.332104,1.604486
3148,78,27,0,3,0,1.899854,1.791691,1.738414,1.506954,1.727453,1.560503,1.355848,1.618722
3148,80,29,0,6,0,1.9394,1.789953,1.743078,1.48027,1.703137,1.552904,1.406674,1.629659
3148,85,34,0,6,0,2.053205,1.980024,1.816168,1.634611,1.843102,1.626509,1.45688,1.71307
3148,87,36,0,6,0,2.077194,2.014863,1.82574,1.659024,1.843913,1.634413,1.464797,1.738322
3148,88,37,0,6,0,2.085884,2.029121,1.828418,1.66922,1.838947,1.636539,1.465264,1.750664
3149,71,19,0,6,0,1.592427,1.44999,1.565261,1.280654,1.380404,1.412031,1.100722,1.499535
3149,73,21,0,6,0,1.682501,1.548061,1.616979,1.345269,1.488654,1.456452,1.178469,1.530468
3149,75,23,0,6,0,1.763763,1.637702,1.663076,1.404525,1.582579,1.496005,1.246906,1.560643
3149,77,25,0,3,0,1.836214,1.718912,1.703555,1.458419,1.662179,1.530689,1.306032,1.590061
3149,78,26,0,6,0,1.869136,1.756355,1.721687,1.483356,1.696606,1.546204,1.332104,1.604486
3149,80,28,0,6,0,1.913087,1.758833,1.729161,1.459353,1.679453,1.54104,1.387586,1.615802
3149,82,30,0,6,0,1.907441,1.772958,1.711673,1.394016,1.691531,1.501154,1.272973,1.526748
3149,85,33,0,6,0,1.966554,1.847349,1.740781,1.444706,1.730351,1.525791,1.309289,1.566615
3149,87,35,0,6,0,2.010232,1.95249,1.777738,1.541656,1.813589,1.568673,1.31154,1.609212
3150,68,20,0,7,0,1.638565,1.500079,1.591822,1.313632,1.43632,1.43485,1.140759,1.515096
3151,68,20,0,7,0,1.638565,1.500079,1.591822,1.313632,1.43632,1.43485,1.140759,1.515096
3151,69,21,0,7,0,1.682501,1.548061,1.616979,1.345269,1.488654,1.456452,1.178469,1.530468
3151,70,22,0,7,0,1.724233,1.593936,1.64073,1.375567,1.537407,1.476837,1.213852,1.54565
3151,71,23,0,7,0,1.763763,1.637702,1.663076,1.404525,1.582579,1.496005,1.246906,1.560643
3151,72,24,0,7,0,1.80109,1.679361,1.684018,1.432142,1.624169,1.513955,1.277633,1.575447
3151,73,25,0,7,0,1.836214,1.718912,1.703555,1.458419,1.662179,1.530689,1.306032,1.590061
3151,75,27,0,7,0,1.899854,1.791691,1.738414,1.506954,1.727453,1.560503,1.355848,1.618722
3151,77,29,0,7,0,1.954683,1.856039,1.767654,1.550128,1.778402,1.585448,1.396352,1.646625
3151,78,30,0,7,0,1.978793,1.885051,1.780166,1.569705,1.798505,1.596095,1.413113,1.660293
3151,80,32,0,7,0,2.020405,1.936753,1.800977,1.604838,1.827966,1.613737,1.439652,1.68706
3151,82,34,0,7,0,2.053205,1.980024,1.816168,1.634611,1.843102,1.626509,1.45688,1.71307
