Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Odo1,Odo2,Odo3,Odo4,Odo5,Odo6,Odo7,Odo8,Odo9,Odo10,Odo11,Odo12,Odo13,Odo14,Odo15,Odo16,Odo17,Odo18,Odo19,Odo20,RouteUsage,Branded,Xst1,Xst2,Xst3,Xst4,Xst5,Xst6,Xst7,Xst8,Xst9,Xst10,Xst11,Xst12,Xst13,Xst14,Xst15,Xst16,Xst17,Xst18,Xst19,Xst20,Zst
1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,7.5,7.625,11.5,0,0.875,0.875,1.75,0,0.125,0.75,0.75,3.25,4.75,0,2.5,3,4.25,5.5,5.625,5.875,0.69,0,61,62,93,1,8,8,15,1,2,7,7,27,39,1,21,25,35,45,46,48,45
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.125,6.75,0,3,7.125,7.625,7.75,10.125,0,0.125,0.75,3.125,6,6.5,6.75,0,0.25,1.625,2.875,0.55,1,1,2,55,1,25,58,62,63,82,1,2,7,26,49,53,55,1,3,14,24,31
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,2.875,2.875,3.875,4.375,4.375,6.75,0,0.125,0.5,0,3.25,4,4.625,7.625,12.625,15.875,17,17.75,0,0,0.65,1,24,24,32,36,36,55,1,2,5,1,27,33,38,62,102,128,137,143,1,1,41
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,6.625,0,0.125,0.625,1.5,2.625,3.125,5.625,6.5,8.875,9,9.125,9.625,11.375,13.375,13.375,0,0.75,0.75,5.625,1.09,1,54,1,2,6,13,22,26,46,53,72,73,74,78,92,108,108,1,7,7,46,85
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1.75,1.875,2.125,3.875,7.125,7.625,11.625,13,0,0.25,3.625,3.875,0,3.875,7.625,10,12.375,0,0.5,4.375,0.65,1,15,16,18,32,58,62,94,105,1,3,30,32,1,32,62,81,100,1,5,36,41
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,6.125,8.25,8.375,9,11.75,0,0,1.875,2.25,3.625,6,7.375,0,2.875,5,6.375,6.375,9.25,10.75,0,0.64,0,50,67,68,73,95,1,1,16,19,30,49,60,1,24,41,52,52,75,87,1,40
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,10.25,11.875,0,1.875,2.5,2.625,2.625,0,0.375,5.375,7.5,8.75,10.75,14.25,17,21,24.25,25,0,0.875,0.61,1,83,96,1,16,21,22,22,1,4,44,61,71,87,115,137,169,195,201,1,8,37
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,5.25,9.375,11.25,12.625,13,23.125,0,0,1.875,4.375,4.5,5,5.625,5.625,7.125,11.625,13.5,19.75,0,0.25,0.39,1,43,76,91,102,105,186,1,1,16,36,37,41,46,46,58,94,109,159,1,3,15
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.75,3,6.25,6.25,7.75,12.25,13.5,15.625,0,4.125,5.125,7.5,7.625,8,10,10,10.125,11.5,15.5,20.5,0.51,1,15,25,51,51,63,99,109,126,1,34,42,61,62,65,81,81,82,93,125,165,27
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.875,0,5.5,14.25,18.5,0,0.125,1.375,2.375,2.375,7,7.625,7.625,8.25,9.5,12.75,0,2,2.75,5.625,0.33,1,8,1,45,115,149,1,2,12,20,20,57,62,62,67,77,103,1,17,23,46,9
1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,7.875,8.5,0,2.5,0,1.5,1.75,0,0.25,0.375,1.5,1.875,9.625,0,0,0.25,1.75,2.375,2.625,3.125,0.68,0,64,69,1,21,1,13,15,1,3,4,13,16,78,1,1,3,15,20,22,26,44
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,7.625,9,13,17,0,2.25,2.25,3.75,4.75,0,4.5,5.375,6.5,7.375,8.5,12.75,0,2.125,3.25,4.75,0.5,0,62,73,105,137,1,19,19,31,39,1,37,44,53,60,69,103,1,18,27,39,26
1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,6.5,7.25,8.5,0,2.5,0,1.125,1.5,4.25,7.375,7.375,10.5,12.375,16.875,0,0.625,2.5,3,0,0.375,0.55,0,53,59,69,1,21,1,10,13,35,60,60,85,100,136,1,6,21,25,1,4,31
1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0.375,1.625,2.625,3.5,0,2,2,0,0.375,1,3.5,5.75,7.75,10.25,10.375,10.5,0,0.25,0.5,0.67,1,1,4,14,22,29,1,17,17,1,4,9,29,47,63,83,84,85,1,3,5,43
1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,9.125,10.125,10.5,13.375,0,2.5,6.375,9.5,12,0,0.25,1.625,3.375,4.625,0,0.25,0.5,2.25,5.375,5.5,0.37,1,74,82,85,108,1,21,52,77,97,1,3,14,28,38,1,3,5,19,44,45,13
1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,15.5,17.625,0,0.125,0.25,3,3.875,7.25,8,8.125,9.75,10.5,12.875,17,0,0.5,3.25,4.5,5.5,9.25,0.75,1,125,142,1,2,3,25,32,59,65,66,79,85,104,137,1,5,27,37,45,75,51
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,7.75,8.125,8.125,9.375,12.875,0,2.375,2.5,3.75,0,2.125,2.75,3.125,3.875,4.5,4.625,5,5.625,5.875,6.875,0.96,1,63,66,66,76,104,1,20,21,31,1,18,23,26,32,37,38,41,46,48,56,72
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0.625,2,2.375,5.375,5.5,7.625,10.125,12.75,13.875,0,6.75,0,1.375,1.625,5.5,7,15.125,0,0.625,1.5,0.49,1,6,17,20,44,45,62,82,103,112,1,55,1,12,14,45,57,122,1,6,13,25
0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,6.75,0,0.125,0.75,3.125,6.25,6.375,6.875,8.375,0,0.25,1.5,1.75,2.125,3,0,3.5,4.625,6.25,7.625,1.04,1,55,1,2,7,26,51,52,56,68,1,3,13,15,18,25,1,29,38,51,62,80
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13.25,13.25,24.5,25,0,0.25,0.375,1.25,1.875,11.625,11.625,13.875,15.125,21.5,0,2.625,4.125,6.375,7.875,8,0.32,1,107,107,197,201,1,3,4,11,16,94,94,112,122,173,1,22,34,52,64,65,8
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,5.875,6.25,7.625,7.875,10.125,10.375,0,2.25,4.875,0,0,2,2.625,3.125,5.125,5.5,10.625,0,0.5,4.75,0.64,1,48,51,62,64,82,84,1,19,40,1,1,17,22,26,42,45,86,1,5,39,40
1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,9.375,12,17.625,0,4.125,5.625,0,1.75,3,3.5,4.625,0,4.75,6.5,10.5,10.875,11.375,14.25,23.375,0.25,1,1,76,97,142,1,34,46,1,15,25,29,38,1,39,53,85,88,92,115,188,1
1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,8.625,9.75,11.375,0,6.25,6.75,8.375,0,1.625,8.25,8.75,9.375,15.75,0,2.125,2.125,2.875,7.625,9.5,10.75,0.47,1,70,79,92,1,51,55,68,1,14,67,71,76,127,1,18,18,24,62,77,87,23
0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,8.375,0,4.75,9.375,0,5.5,5.875,11.125,0,0,0.125,4.125,4.875,0,0.25,9,25,25,0,0.25,0.25,0,68,1,39,76,1,45,48,90,1,1,2,34,40,1,3,73,201,201,1,3,1
1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,4.625,5.125,0,7.625,8.125,0,7.125,8,11.375,12.5,19.375,0,0.375,1.375,5.125,6.875,0,2.125,4.875,7.75,0.44,0,38,42,1,62,66,1,58,65,92,101,156,1,4,12,42,56,1,18,40,63,20
0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,6.375,0,1.125,1.25,3.875,5.125,5.375,5.625,0,2.625,6,0,1.875,0,0,1.25,2.5,8.25,15.375,0,0.39,0,52,1,10,11,32,42,44,46,1,22,49,1,16,1,1,11,21,67,124,1,15
1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.875,1.875,0,4.5,0,1.125,2,2.125,5.625,5.75,6.875,7.25,13.125,14.625,0,2.25,2.625,5,9,9.25,0.52,0,8,16,1,37,1,10,17,18,46,47,56,59,106,118,1,19,22,41,73,75,28
0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,12.625,0,5.125,5.25,9.625,9.625,9.625,13.25,0,1.25,3,6.25,6.75,7.75,0,1.375,8.625,17,0,0.375,0.42,1,102,1,42,43,78,78,78,107,1,11,25,51,55,63,1,12,70,137,1,4,18
1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,2.625,0,1.75,2.5,5.5,6,7.75,10.125,11.625,14.875,0,4.25,0,2.25,3.75,5.625,6.75,7.25,0,0.39,1,1,22,1,15,21,45,49,63,82,94,120,1,35,1,19,31,46,55,59,1,15
1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,7.5,8.375,8.875,9.375,9.375,10.25,12.25,0,0.625,0,0,0.625,1.25,4.625,4.875,7.375,10.625,12.375,12.625,12.75,0.85,0,61,68,72,76,76,83,99,1,6,1,1,6,11,38,40,60,86,100,102,103,61
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1.125,1.625,3.875,4.75,6.875,7.125,7.5,7.5,7.5,8.5,8.625,9.25,0,0.5,0.875,0.875,2.375,1.16,1,1,1,9,10,14,32,39,56,58,61,61,61,69,70,75,1,5,8,8,20,92
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4.625,4.75,0,1.125,4.125,4.375,0,1.375,1.5,2.125,3.25,4,4.5,5.5,5.75,6.5,6.5,7.875,0,1.625,1.19,1,38,39,1,10,34,36,1,12,13,18,27,33,37,45,47,53,53,64,1,14,95
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2.625,2.625,6.375,8.125,10.75,10.75,0,0.25,3.75,0,0.75,3.125,5.375,7.25,7.5,9.5,10,0,0,2.375,0.47,1,22,22,52,66,87,87,1,3,31,1,7,26,44,59,61,77,81,1,1,20,23
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,6.875,9.5,9.875,10.75,11.75,0,0,0.125,0.5,0.625,2.625,5.875,6.875,7.125,8.625,10.5,10.5,12.875,0,0.73,1,1,56,77,80,87,95,1,1,2,5,6,22,48,56,58,70,85,85,104,1,49
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,18,21.25,23.125,23.25,0,1.125,1.625,1.625,1.75,2.125,2.5,0,1,1.5,5.625,5.625,6.5,6.875,11.25,11.5,0.62,1,145,171,186,187,1,10,14,14,15,18,21,1,9,13,46,46,53,56,91,93,38
1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,6.875,8.625,0,0.875,0,2,2.625,0,1.25,0,1.125,2,3.875,5.25,0,0,1.125,0,0.75,1.75,0.77,0,56,70,1,8,1,17,22,1,11,1,10,17,32,43,1,1,10,1,7,15,53
1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,3.25,6.875,0,0.25,2.375,8.25,0,2.75,0,3.125,0,0.375,2.375,0,2.875,0,0,0.125,0.375,0.51,0,1,27,56,1,3,20,67,1,23,1,26,1,4,20,1,24,1,1,2,4,27
1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,5.875,12.5,17,20.375,0,8.875,12.125,21.75,0,0,4.25,0,1,3.125,11.25,0,0.75,1.75,5.25,0.31,1,1,48,101,137,164,1,72,98,175,1,1,35,1,9,26,91,1,7,15,43,7
0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1.25,0,0,0,1,2.625,3.625,4.125,0,1.375,2,2.125,2.5,4.125,4.25,5.75,6.75,0,0,8,0.69,0,11,1,1,1,9,22,30,34,1,12,17,18,21,34,35,47,55,1,1,65,45
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,6.25,0,6.625,8.375,15.625,17.5,20.625,23.125,25,0,2,2.5,4,9.125,11.375,13.625,0,3.125,0,0,0.42,1,51,1,54,68,126,141,166,186,201,1,17,21,33,74,92,110,1,26,1,1,18
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,7.375,0,0,4.25,7.875,11.5,13.5,17.125,20.75,0,0.125,9.75,0,8.875,14.25,17.375,0,3.875,5.5,6.875,0.27,1,60,1,1,35,64,93,109,138,167,1,2,79,1,72,115,140,1,32,45,56,3
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,5.375,8,8,9.125,10.875,13.75,16.125,0,0.125,0.375,0.875,0,0,1.875,2.875,3.625,0,0.25,0.25,0.625,1.21,1,44,65,65,74,88,111,130,1,2,4,8,1,1,16,24,30,1,3,3,6,97
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3.25,5.5,5.75,6.5,9.25,9.375,11.125,12.875,13.75,14.375,14.375,14.75,14.875,14.875,18.625,0,0.625,0.875,1,2.5,0.68,1,27,45,47,53,75,76,90,104,111,116,116,119,120,120,150,1,6,8,9,21,44
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.875,1.75,1.75,1.875,0,0.25,0.875,1.75,2,2.25,2.5,2.875,3.125,4.125,4.875,5,5,5.625,6.25,7.75,1.22,0,8,15,15,16,1,3,8,15,17,19,21,24,26,34,40,41,41,46,51,63,98
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,6.5,9,9.625,9.75,11.125,11.5,0,0.125,1.75,2.375,2.625,3.125,4.5,6.125,6.625,0,0,0.75,2,2.25,1.02,1,53,73,78,79,90,93,1,2,15,20,22,26,37,50,54,1,1,7,17,19,78
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,2.125,10.375,11.875,14,0,0.875,1.25,2.875,3.75,10.875,11.75,15.875,16.75,0,0.5,0,1.5,5.375,9,0.25,1,1,18,84,96,113,1,8,11,24,31,88,95,128,135,1,5,1,13,44,73,1
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,21.375,22,22.25,0,2.375,4,4.375,0,0.25,0.25,0.375,1.375,1.875,2,2.5,4.625,4.875,4.875,5.125,5.5,0.93,1,172,177,179,1,20,33,36,1,3,3,4,12,16,17,21,38,40,40,42,45,69
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1.75,2.375,2.625,3,0,0.25,1.125,3.25,4.125,5.625,7.375,7.625,7.75,11,0,0.5,1.75,2.75,3.375,3.5,0.96,0,15,20,22,25,1,3,10,27,34,46,60,62,63,89,1,5,15,23,28,29,72
1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,2.125,2.125,0,0.25,1.125,1.375,0,0,0.25,1,2.75,4,6.125,0,2.375,4.25,0,1.25,4.5,6.25,0.9,0,18,18,1,3,10,12,1,1,3,9,23,33,50,1,20,35,1,11,37,51,66
1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,8.5,8.625,9.625,0,0,2.5,5.75,7.75,8.75,10.25,10.625,10.625,10.875,13.75,0,2.5,2.625,4.75,5,0.8,1,41,69,70,78,1,1,21,47,63,71,83,86,86,88,111,1,21,22,39,41,56
0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,7.625,0,2.375,4.5,4.625,0,0,0.75,0.875,1.875,8.125,11.25,13.875,16.75,21.25,0,0.875,0,1.25,1.375,0.47,0,62,1,20,37,38,1,1,7,8,16,66,91,112,135,171,1,8,1,11,12,23
0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,2,2.5,3,3,4.25,0,0,4,5.375,0,0,0,1,0,1.375,5,6,7.5,1.03,0,1,1,17,21,25,25,35,1,1,33,44,1,1,1,9,1,12,41,49,61,79
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,2.75,4.25,9.5,10.125,12.375,0,0.125,0.625,0.875,0,2.125,3.125,0,0.125,2.625,3.5,3.875,4.625,5.75,0,0.48,1,23,35,77,82,100,1,2,6,8,1,18,26,1,2,22,29,32,38,47,1,24
1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,3.125,8.375,9.875,10.625,0,4.75,7.5,0,0.5,1.875,0,5.625,6.25,8.375,11.75,0,0.125,1.125,3.25,0.62,0,1,26,68,80,86,1,39,61,1,5,16,1,46,51,68,95,1,2,10,27,38
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.5,1.375,3,4.875,5.125,5.875,6,9.125,9.125,9.125,9.375,9.5,11.125,13.625,13.875,14.25,14.625,14.75,16.75,0,1.14,1,5,12,25,40,42,48,49,74,74,74,76,77,90,110,112,115,118,119,135,1,90
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,10,10.125,12.125,13.875,0,0.25,0.5,0.625,0.625,1.5,1.5,1.75,3.875,4,4.5,4.5,0,0.375,1.375,2.625,1.11,1,81,82,98,112,1,3,5,6,6,13,13,15,32,33,37,37,1,4,12,22,87
1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,4.5,5.75,0,2.625,4.25,6.25,8.125,12.875,13,14,0,0,6.875,9.375,14,18.25,0,0.375,1.375,4.125,0.65,0,37,47,1,22,35,51,66,104,105,113,1,1,56,76,113,147,1,4,12,34,41
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2.125,7.125,7.5,10.125,10.625,10.625,13.25,13.5,14.625,18.375,19.375,20.625,0,0.5,1.25,1.5,4,4.375,4.375,6.25,0.57,1,18,58,61,82,86,86,107,109,118,148,156,166,1,5,11,13,33,36,36,51,33
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,4.875,5.375,0,1.25,2.75,2.75,4.25,4.5,4.5,4.625,5.5,5.875,0,0.375,5,6,0,0.375,1.375,0.86,0,1,40,44,1,11,23,23,35,37,37,38,45,48,1,4,41,49,1,4,12,62
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,5.375,0,0,0.125,2.5,5.375,5.5,6.5,9,9.25,9.375,9.875,10.75,12,12.125,12.625,0,0.375,1.125,1.16,1,41,44,1,1,2,21,44,45,53,73,75,76,80,87,97,98,102,1,4,10,92
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.5,2.75,3.125,3.5,4.125,4.75,0,2,2,2.125,2.25,2.25,2.25,2.375,4,7,7.75,8,8.25,1.16,1,1,21,23,26,29,34,39,1,17,17,18,19,19,19,20,33,57,63,65,67,92
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,11,12,0,2.5,4.625,5.875,8.375,9.25,9.625,10.5,12.5,13.25,0,1.125,1.25,2.375,4.375,4.5,5.125,5.375,0.84,1,89,97,1,21,38,48,68,75,78,85,101,107,1,10,11,20,36,37,42,44,60
1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0.625,0,0,0,1.375,2.5,5.25,0,0,3.25,0,0.375,3.25,3.625,0,0.375,1.5,1.875,2.5,0.58,0,1,6,1,1,1,12,21,43,1,1,27,1,4,27,30,1,4,13,16,21,34
0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.75,0.75,0,1.75,4,0,1.75,1.75,2.125,2.875,3.5,4.5,5.25,5.25,5.625,5.75,5.75,6.125,1.11,0,1,1,7,7,1,15,33,1,15,15,18,24,29,37,43,43,46,47,47,50,87
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,8.75,9.5,0,0.25,4.25,4.75,5.25,9.875,10,10,10.125,10.125,12.875,0,0.125,4.375,5.125,6.125,6.75,6.875,0.69,1,71,77,1,3,35,39,43,80,81,81,82,82,104,1,2,36,42,50,55,56,45
1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,10.75,11,11.875,0,0.25,0.25,0,0,0.5,0.5,0.875,1.625,2.125,3.125,0,0.625,2.625,3.75,5.75,6.125,1.16,0,87,89,96,1,3,3,1,1,5,5,8,14,18,26,1,6,22,31,47,50,92
1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,6.125,7.875,0,2.25,8.5,10.375,17.875,22.125,0,4.875,13.875,0,0.75,4.5,0,1,0,1.375,6.75,7.125,0.28,0,50,64,1,19,69,84,144,178,1,40,112,1,7,37,1,9,1,12,55,58,4
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,10.25,15.5,15.875,16.125,16.25,0,0.75,0.75,1.5,1.5,2.375,3.125,3.125,6.25,8,8.125,9.125,11.375,0,2.5,0.78,1,83,125,128,130,131,1,7,7,13,13,20,26,26,51,65,66,74,92,1,21,54
1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9.375,9.5,0,0,1.625,2.125,4,4.625,5.25,5.375,5.5,5.75,6.25,8.625,9.625,0,0.375,1.375,1.625,1.625,0.97,1,76,77,1,1,14,18,33,38,43,44,45,47,51,70,78,1,4,12,14,14,73
1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,7.75,8.875,12.625,15.25,0,0,0.375,2.625,2.625,3.5,4.875,5.5,6,0,4,4.375,9.375,12,12,12.375,0.43,1,63,72,102,123,1,1,4,22,22,29,40,45,49,1,33,36,76,97,97,100,19
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0.375,2.5,2.875,5.125,5.125,6.625,6.625,7.125,7.25,7.5,0,3.25,7.375,8,9.5,9.625,0,6.625,10.125,0,0.58,0,4,21,24,42,42,54,54,58,59,61,1,27,60,65,77,78,1,54,82,1,34
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4,6.875,8,11.875,12.5,15.25,16.125,17.625,0,0,1.75,3.75,3.875,7.125,10,11,20.5,20.5,22.875,0,0.43,1,33,56,65,96,101,123,130,142,1,1,15,31,32,58,81,89,165,165,184,1,19
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,3.125,0,0.25,4.625,7,7,7.625,11,12.625,13.25,16.5,0,1.125,5.125,10.75,11.75,16.875,0,0,0,0.57,0,26,1,3,38,57,57,62,89,102,107,133,1,10,42,87,95,136,1,1,1,33
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,11,12.875,15.875,0,0.125,0.125,0.875,0.875,1,1.375,1.625,3.625,5.25,7.25,7.875,10.375,10.5,12.75,12.875,0.65,1,81,89,104,128,1,2,2,8,8,9,12,14,30,43,59,64,84,85,103,104,41
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,8.75,8.75,11.25,12.125,12.5,13.75,14,0,1.875,5.125,5.125,0,0.5,0.875,1.375,2,2.75,3.25,4.625,5.5,0.8,1,71,71,91,98,101,111,113,1,16,42,42,1,5,8,12,17,23,27,38,45,56
1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,16.875,19.75,21.125,0,0,7,17.125,0,3,8.25,11.375,14.5,17.375,0,0.25,0.75,3.75,3.875,4.125,0,0.29,0,136,159,170,1,1,57,138,1,25,67,92,117,140,1,3,7,31,32,34,1,5
0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1.375,0,0.375,0,1.375,1.625,1.625,1.625,0,0,0.375,2.25,2.625,2.75,4.125,4.25,4.5,0,1.625,0,0.8,0,12,1,4,1,12,14,14,14,1,1,4,19,22,23,34,35,37,1,14,1,56
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,13.375,13.75,18,0,1,2.625,4,4.25,8.125,8.5,8.75,9.375,16,0,4.625,5.75,7.375,7.5,7.625,0.52,1,85,108,111,145,1,9,22,33,35,66,69,71,76,129,1,38,47,60,61,62,28
0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5,0,5,6.625,0,8.875,10.125,0,2.25,3.75,4.75,4.875,5,6.125,7.875,8.25,9.875,11.75,12.375,14.25,0.49,1,61,1,41,54,1,72,82,1,19,31,39,40,41,50,64,67,80,95,100,115,25
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.875,0.875,1.75,2.5,3.375,3.75,3.75,5.75,6.25,7.125,9.25,10.75,11.5,14.625,15.375,20.125,0,5.625,5.75,9,0.49,0,8,8,15,21,28,31,31,47,51,58,75,87,93,118,124,162,1,46,47,73,25
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,2,3.625,5.625,9.125,12.25,0,1.875,5,6.625,6.625,11,21.875,0,1.375,7.25,9.125,0,0.875,2.375,0.4,1,1,17,30,46,74,99,1,16,41,54,54,89,176,1,12,59,74,1,8,20,16
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2.75,0,0.125,0.625,1,1,1,2.75,5.125,5.25,5.75,6.375,6.375,7.375,7.875,8.375,0,0.25,1.625,3,1.21,1,23,1,2,6,9,9,9,23,42,43,47,52,52,60,64,68,1,3,14,25,97
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.875,1.875,2,2.375,2.5,2.875,3.25,0,0.625,0.625,1.75,2.5,2.625,3,3.375,4,4,5.25,5.375,1.19,1,5,8,16,17,20,21,24,27,1,6,6,15,21,22,25,28,33,33,43,44,95
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8.125,8.25,9.75,15.25,16.625,0,0.875,1.25,2.625,4.375,4.375,4.5,5.125,6,6.25,9.875,10.125,11.375,12.5,0,1.07,1,66,67,79,123,134,1,8,11,22,36,36,37,42,49,51,80,82,92,101,1,83
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.625,0.75,1.5,6.375,7.75,0,1,1,1.75,1.75,2.375,0,0.875,0.875,1.125,2.375,2.5,2.625,3.625,0,0.98,0,6,7,13,52,63,1,9,9,15,15,20,1,8,8,10,20,21,22,30,1,74
0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,3.25,0,0.625,4.75,4.875,0,2.875,9.875,10.75,0,2.875,9.125,11.25,0,0.75,1.375,4.5,9.125,0,1.75,0.42,1,27,1,6,39,40,1,24,80,87,1,24,74,91,1,7,12,37,74,1,15,18
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0.5,0.875,1.25,3.625,4.125,5,14.25,18.375,0,2.125,3.125,4.75,5.25,0,2.75,3,0,0.125,0.25,1.625,0.61,1,5,8,11,30,34,41,115,148,1,18,26,39,43,1,23,25,1,2,3,14,37
