Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Odo1,Odo2,Odo3,Odo4,Odo5,Odo6,Odo7,Odo8,Odo9,Odo10,Odo11,Odo12,Odo13,Odo14,Odo15,Odo16,Odo17,Odo18,Odo19,Odo20,RouteUsage,Branded,Xst1,Xst2,Xst3,Xst4,Xst5,Xst6,Xst7,Xst8,Xst9,Xst10,Xst11,Xst12,Xst13,Xst14,Xst15,Xst16,Xst17,Xst18,Xst19,Xst20,Zst
1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,9.125,10.125,10.5,0,1.75,4.25,8.125,11.25,13.75,0,0.25,1.625,3.375,4.625,0,0.25,0.5,2.25,5.375,5.5,0.37,1,74,82,85,1,15,35,66,91,111,1,3,14,28,38,1,3,5,19,44,45,13
1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,3.75,5.875,0,0.125,0.25,3,3.875,7.25,0,0.125,1.75,2.5,4.875,9,0,0.5,3.25,4.5,5.5,9.25,0.75,1,31,48,1,2,3,25,32,59,1,2,15,21,40,73,1,5,27,37,45,75,51
1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,2,2.375,2.375,3.625,7.125,0,2.375,2.5,3.75,0,2.125,2.75,3.125,0,0.625,0.75,1.125,1.75,2,3,0.96,1,17,20,20,30,58,1,20,21,31,1,18,23,26,1,6,7,10,15,17,25,72
1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0.625,2,2.375,5.375,5.5,7.625,0,2.625,3.75,0,6.75,0,1.375,1.625,5.5,7,15.125,0,0.625,1.5,0.49,1,6,17,20,44,45,62,1,22,31,1,55,1,12,14,45,57,122,1,6,13,25
0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,6.75,0,0.125,0.75,3.125,6.25,0,0.5,2,0,0.25,1.5,1.75,2.125,3,0,3.5,4.625,6.25,7.625,1.04,1,55,1,2,7,26,51,1,5,17,1,3,13,15,18,25,1,29,38,51,62,80
1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,11.25,18.125,0,0.25,0.375,1.25,1.875,11.625,0,2.25,3.5,9.875,0,2.625,4.125,0,1.5,1.625,0.32,1,1,1,91,146,1,3,4,11,16,94,1,19,29,80,1,22,34,1,13,14,8
0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,5.875,0,1.375,1.625,3.875,4.125,0,2.25,4.875,0,0,2,2.625,3.125,5.125,5.5,0,4,4.5,8.75,0.64,1,48,1,12,14,32,34,1,19,40,1,1,17,22,26,42,45,1,33,37,71,40
1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,9.375,0,5.625,8.25,0,1.5,0,1.75,3,3.5,4.625,0,4.75,6.5,0,0.375,0.875,3.75,12.875,0.25,1,1,76,1,46,67,1,13,1,15,25,29,38,1,39,53,1,4,8,31,104,1
1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,8.625,9.75,11.375,0,6.25,6.75,8.375,0,1.625,8.25,0,0.625,7,0,2.125,2.125,0,4.75,6.625,7.875,0.47,1,70,79,92,1,51,55,68,1,14,67,1,6,57,1,18,18,1,39,54,64,23
0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,8.375,0,4.75,9.375,0,5.5,5.875,11.125,0,0,0.125,4.125,4.875,0,0.25,9,25,0,0.75,1,0.25,0,68,1,39,76,1,45,48,90,1,1,2,34,40,1,3,73,201,1,7,9,1
1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,4.625,5.125,0,7.625,8.125,0,7.125,0,3.375,4.5,11.375,0,0.375,1.375,5.125,6.875,0,2.125,4.875,0,0.44,0,38,42,1,62,66,1,58,1,28,37,92,1,4,12,42,56,1,18,40,1,20
0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0.5,0,1.125,1.25,3.875,5.125,5.375,5.625,0,2.625,6,0,1.875,0,0,1.25,2.5,0,7.125,7.25,0.39,0,5,1,10,11,32,42,44,46,1,22,49,1,16,1,1,11,21,1,58,59,15
0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0.875,0,0,4.5,0,1.125,2,2.125,5.625,0,1.125,1.5,7.375,8.875,0,2.25,2.625,5,9,9.25,0.52,0,8,1,1,37,1,10,17,18,46,1,10,13,60,72,1,19,22,41,73,75,28
1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,2.5,7.625,7.75,12.125,0,0,3.625,0,1.25,3,6.25,6.75,7.75,0,1.375,8.625,0,0,0.375,0.42,1,1,21,62,63,98,1,1,30,1,11,25,51,55,63,1,12,70,1,1,4,18
1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,2.625,0,1.75,2.5,5.5,6,7.75,10.125,11.625,0,2,6.25,0,2.25,3.75,5.625,6.75,0,1.5,0.39,1,1,22,1,15,21,45,49,63,82,94,1,17,51,1,19,31,46,55,1,13,15
1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.875,1.375,1.875,1.875,2.75,4.75,0,0.625,0,0,0.625,1.25,4.625,4.875,7.375,0,1.75,2,2.125,0.85,0,1,8,12,16,16,23,39,1,6,1,1,6,11,38,40,60,1,15,17,18,61
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1.125,1.625,3.875,4.75,6.875,7.125,0,0,0,1,1.125,1.75,5,0,0.375,0.375,1.875,1.16,1,1,1,9,10,14,32,39,56,58,1,1,1,9,10,15,41,1,4,4,16,92
1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,4.625,4.75,0,1.125,4.125,4.375,0,1.375,1.5,2.125,3.25,0,0.5,1.5,1.75,2.5,2.5,3.875,0,1.625,1.19,1,38,39,1,10,34,36,1,12,13,18,27,1,5,13,15,21,21,32,1,14,95
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2.625,2.625,6.375,8.125,10.75,10.75,0,0.25,3.75,0,0.75,3.125,5.375,7.25,7.5,9.5,10,0,0,2.375,0.47,1,22,22,52,66,87,87,1,3,31,1,7,26,44,59,61,77,81,1,1,20,23
1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,4.375,11.25,0,0.375,1.25,2.25,0,0,0.125,0.5,0.625,2.625,0,1,1.25,2.75,4.625,4.625,7,0,0.73,1,36,91,1,4,11,19,1,1,2,5,6,22,1,9,11,23,38,38,57,1,49
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,3.25,5.125,5.25,6.5,0,0.5,0.5,0.625,1,1.375,0,1,1.5,5.625,5.625,0,0.375,4.75,5,0.62,1,1,27,42,43,53,1,5,5,6,9,12,1,9,13,46,46,1,4,39,41,38
1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,6.875,8.625,0,0.875,0,2,0,0,1.25,0,1.125,2,3.875,5.25,0,0,1.125,0,0.75,1.75,0.77,0,56,70,1,8,1,17,1,1,11,1,10,17,32,43,1,1,10,1,7,15,53
1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,3.25,6.875,0,0.25,2.375,8.25,0,2.75,0,3.125,0,0.375,2.375,0,2.875,0,0,0.125,0.375,0.51,0,1,27,56,1,3,20,67,1,23,1,26,1,4,20,1,24,1,1,2,4,27
1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,5.875,12.5,0,3.375,0,8.875,12.125,21.75,0,0,4.25,0,1,3.125,0,4,4.75,5.75,9.25,0.31,1,1,48,101,1,28,1,72,98,175,1,1,35,1,9,26,1,33,39,47,75,7
0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1.25,0,0,0,1,2.625,3.625,4.125,0,1.375,2,2.125,0,1.625,1.75,3.25,4.25,0,0,8,0.69,0,11,1,1,1,9,22,30,34,1,12,17,18,1,14,15,27,35,1,1,65,45
0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,8,0,6.625,8.375,15.625,17.5,0,2.5,4.5,7.375,9.375,9.875,11.375,16.5,0,2.25,5.625,0,0,0,0.42,1,65,1,54,68,126,141,1,21,37,60,76,80,92,133,1,19,46,1,1,1,18
0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,7.375,0,0,4.25,7.875,11.5,13.5,17.125,0,2.5,2.625,12.25,0,8.875,14.25,17.375,0,3.875,5.5,6.875,0.27,1,60,1,1,35,64,93,109,138,1,21,22,99,1,72,115,140,1,32,45,56,3
0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,5.375,0,0,1.125,2.875,5.75,8.125,0,0.125,0.375,0.875,0,0,1.875,0,0.75,0,0.25,0.25,0.625,1.21,1,44,1,1,10,24,47,66,1,2,4,8,1,1,16,1,7,1,3,3,6,97
0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,3.25,0,0.25,1,3.75,3.875,5.625,7.375,8.25,0,0,0.375,0.5,0.5,4.25,0,0.625,0.875,1,2.5,0.68,1,27,1,3,9,31,32,46,60,67,1,1,4,5,5,35,1,6,8,9,21,44
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.875,1.75,1.75,1.875,0,0.25,0.875,1.75,2,2.25,2.5,2.875,3.125,4.125,4.875,5,5,5.625,6.25,7.75,1.22,0,8,15,15,16,1,3,8,15,17,19,21,24,26,34,40,41,41,46,51,63,98
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2.5,3.125,3.25,4.625,5,0,0.125,1.75,2.375,2.625,3.125,4.5,6.125,6.625,0,0,0.75,2,2.25,1.02,1,1,21,26,27,38,41,1,2,15,20,22,26,37,50,54,1,1,7,17,19,78
1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,2.125,10.375,11.875,0,5,5.875,6.25,0,0.875,8,8.875,13,0,0.625,1.125,0,1.5,5.375,0,0.25,1,1,18,84,96,1,41,48,51,1,8,65,72,105,1,6,10,1,13,44,1,1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.625,0.875,1.375,3.75,5.375,5.75,0,0.25,0.25,0.375,1.375,1.875,2,2.5,4.625,4.875,0,0.25,0.625,0.93,1,1,6,8,12,31,44,47,1,3,3,4,12,16,17,21,38,40,1,3,6,69
1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0.625,0.875,1.25,0,0.25,1.125,3.25,4.125,5.625,0,0.25,0.375,3.625,0,0.5,1.75,0,0.625,0.75,0.96,0,1,6,8,11,1,3,10,27,34,46,1,3,4,30,1,5,15,1,6,7,72
1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0.125,0.125,0.75,1,1.875,2.125,0,0,0.25,1,2.75,4,6.125,0,2.375,4.25,0,1.25,0,1.75,0.9,0,2,2,7,9,16,18,1,1,3,9,23,33,50,1,20,35,1,11,1,15,66
1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,3.5,3.625,4.625,0,0,2.5,0,2,3,4.5,4.875,4.875,5.125,8,0,2.5,2.625,4.75,5,0.8,1,1,29,30,38,1,1,21,1,17,25,37,40,40,42,65,1,21,22,39,41,56
1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,3.125,5.5,7.625,0,0,0,0.75,0.875,1.875,8.125,0,2.625,5.5,10,0,0.875,0,1.25,1.375,0.47,0,1,26,45,62,1,1,1,7,8,16,66,1,22,45,81,1,8,1,11,12,23
0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,2,2.5,3,3,4.25,0,0,4,5.375,0,0,0,1,0,1.375,5,6,7.5,1.03,0,1,1,17,21,25,25,35,1,1,33,44,1,1,1,9,1,12,41,49,61,79
1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,6.125,7.625,12.875,0,2.25,9.75,9.875,10.375,10.625,0,2.125,3.125,0,0.125,2.625,3.5,3.875,4.625,5.75,0,0.48,1,50,62,104,1,19,79,80,84,86,1,18,26,1,2,22,29,32,38,47,1,24
1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,3.125,0,1.5,2.25,4.875,9.625,0,1.75,2.25,3.625,0,5.625,6.25,8.375,0,0,0.125,1.125,3.25,0.62,0,1,26,1,13,19,40,78,1,15,19,30,1,46,51,68,1,1,2,10,27,38
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1.375,3,4.875,5.125,5.875,0,3.125,3.125,3.125,3.375,3.5,5.125,7.625,7.875,0,0.375,0.5,2.5,3,1.14,1,5,12,25,40,42,48,1,26,26,26,28,29,42,62,64,1,4,5,21,25,90
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.125,2.125,3.875,0,0.25,0.5,0.625,0.625,1.5,1.5,1.75,3.875,4,4.5,4.5,0,0.375,1.375,2.625,1.11,1,1,2,18,32,1,3,5,6,6,13,13,15,32,33,37,37,1,4,12,22,87
1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,4.5,5.75,0,2.625,4.25,6.25,8.125,12.875,0,1,1.125,0,6.875,9.375,14,0,1.875,2.25,3.25,6,0.65,0,37,47,1,22,35,51,66,104,1,9,10,1,56,76,113,1,16,19,27,49,41
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2.125,7.125,7.5,10.125,10.625,0,2.625,2.875,4,7.75,8.75,10,0,0.5,1.25,1.5,4,4.375,4.375,6.25,0.57,1,18,58,61,82,86,1,22,24,33,63,71,81,1,5,11,13,33,36,36,51,33
1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,4.875,0,0,1.25,2.75,2.75,4.25,4.5,4.5,4.625,5.5,5.875,0,0.375,5,6,0,0.375,1.375,0.86,0,1,40,1,1,11,23,23,35,37,37,38,45,48,1,4,41,49,1,4,12,62
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0.375,0,0,0.125,2.5,5.375,5.5,6.5,0,0.25,0.375,0.875,1.75,3,3.125,3.625,0,0.375,1.125,1.16,1,1,4,1,1,2,21,44,45,53,1,3,4,8,15,25,26,30,1,4,10,92
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,2.5,2.75,3.125,3.5,4.125,4.75,0,2,2,2.125,2.25,2.25,0,0.125,1.75,4.75,0,0.25,0.5,1.16,1,1,21,23,26,29,34,39,1,17,17,18,19,19,1,2,15,39,1,3,5,92
1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,3.75,4.75,0,2.5,4.625,0,2.5,3.375,3.75,4.625,6.625,7.375,0,1.125,1.25,2.375,4.375,0,0.625,0.875,0.84,1,31,39,1,21,38,1,21,28,31,38,54,60,1,10,11,20,36,1,6,8,60
1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0.625,0,0,0,1.375,2.5,0,3.625,0,3.25,0,0.375,3.25,3.625,0,0.375,1.5,1.875,2.5,0.58,0,1,6,1,1,1,12,21,1,30,1,27,1,4,27,30,1,4,13,16,21,34
0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0.75,0.75,0,1.75,4,0,1.75,1.75,2.125,2.875,3.5,0,0.75,0.75,1.125,1.25,1.25,1.625,1.11,0,1,1,7,7,1,15,33,1,15,15,18,24,29,1,7,7,10,11,11,14,87
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2.5,3.25,0,0.25,4.25,4.75,5.25,9.875,10,10,10.125,10.125,0,0.5,0.625,4.875,5.625,6.625,7.25,7.375,0.69,1,21,27,1,3,35,39,43,80,81,81,82,82,1,5,6,40,46,54,59,60,45
1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1.125,1.375,2.25,3.125,3.375,3.375,0,0,0.5,0.5,0.875,1.625,2.125,0,0,0.625,2.625,3.75,5.75,6.125,1.16,0,10,12,19,26,28,28,1,1,5,5,8,14,18,1,1,6,22,31,47,50,92
1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,6.125,7.875,0,2.25,0,1.875,9.375,13.625,0,4.875,13.875,0,0.75,4.5,0,1,0,1.375,6.75,7.125,0.28,0,50,64,1,19,1,16,76,110,1,40,112,1,7,37,1,9,1,12,55,58,4
1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0.625,5.875,6.25,6.5,6.625,0,0.75,0.75,1.5,0,0.875,1.625,1.625,4.75,0,0.125,1.125,3.375,4,6.5,0.78,1,6,48,51,53,54,1,7,7,13,1,8,14,14,39,1,2,10,28,33,53,54
0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,9.375,0,4.625,0,1.625,2.125,4,4.625,5.25,5.375,5.5,5.75,6.25,0,1,1.5,1.875,2.875,3.125,3.125,0.97,1,76,1,38,1,14,18,33,38,43,44,45,47,51,1,9,13,16,24,26,26,73
0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,18.25,0,3.75,6.375,0,0,0.375,2.625,2.625,3.5,4.875,5.5,6,0,4,4.375,9.375,12,0,0.375,0.43,1,147,1,31,52,1,1,4,22,22,29,40,45,49,1,33,36,76,97,1,4,19
1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0.375,2.5,2.875,5.125,0,1.5,1.5,2,2.125,2.375,0,3.25,0,0.625,2.125,2.25,0,6.625,0,0,0.58,0,4,21,24,42,1,13,13,17,18,20,1,27,1,6,18,19,1,54,1,1,34
1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,4,6.875,8,11.875,0,2.75,3.625,5.125,13.75,0,1.75,3.75,3.875,0,2.875,3.875,13.375,13.375,0,1.5,0.43,1,33,56,65,96,1,23,30,42,111,1,15,31,32,1,24,32,108,108,1,13,19
0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,3.625,0,0.25,4.625,7,7,0,3.375,5,5.625,8.875,0,1.125,5.125,0,1,6.125,6.75,0,0,0.57,0,30,1,3,38,57,57,1,28,41,46,72,1,10,42,1,9,50,55,1,1,33
1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,10,11,0,3,0,0.125,0.125,0.875,0.875,1,1.375,0,2,3.625,5.625,6.25,0,0.125,2.375,2.5,0.65,1,81,89,1,25,1,2,2,8,8,9,12,1,17,30,46,51,1,2,20,21,41
1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,8.75,8.75,0,0.875,1.25,2.5,2.75,0,1.875,5.125,5.125,0,0.5,0.875,1.375,2,2.75,3.25,0,0.875,0.8,1,71,71,1,8,11,21,23,1,16,42,42,1,5,8,12,17,23,27,1,8,56
0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,16.875,0,1.375,2,0,7,17.125,0,3,8.25,11.375,14.5,0,0,0.25,0.75,3.75,3.875,4.125,0,0.29,0,136,1,12,17,1,57,138,1,25,67,92,117,1,1,3,7,31,32,34,1,5
0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1.375,0,0.375,0,1.375,1.625,0,0,0,0,0.375,2.25,2.625,2.75,4.125,0,0.25,0.5,2.125,0,0.8,0,12,1,4,1,12,14,1,1,1,1,4,19,22,23,34,1,3,5,18,1,56
1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,2.5,5.375,5.75,10,0,1,2.625,4,0,3.875,4.25,4.5,5.125,11.75,0,4.625,5.75,0,0.125,0.25,0.52,1,21,44,47,81,1,9,22,33,1,32,35,37,42,95,1,38,47,1,2,3,28
0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,3.75,0,5,6.625,0,8.875,10.125,0,2.25,3.75,4.75,4.875,5,0,1.75,2.125,3.75,5.625,6.25,8.125,0.49,1,31,1,41,54,1,72,82,1,19,31,39,40,41,1,15,18,31,46,51,66,25
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0.875,0.875,1.75,2.5,3.375,3.75,3.75,5.75,6.25,7.125,0,1.5,2.25,5.375,6.125,10.875,0,5.625,0,3.25,0.49,0,8,8,15,21,28,31,31,47,51,58,1,13,19,44,50,88,1,46,1,27,25
1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2,3.625,5.625,9.125,12.25,0,1.875,5,0,0,4.375,15.25,0,1.375,7.25,9.125,0,0.875,2.375,0.4,1,1,17,30,46,74,99,1,16,41,1,1,36,123,1,12,59,74,1,8,20,16
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,2.75,0,0.125,0.625,1,1,1,2.75,5.125,0,0.5,1.125,1.125,2.125,2.625,3.125,0,0.25,1.625,3,1.21,1,23,1,2,6,9,9,9,23,42,1,5,10,10,18,22,26,1,3,14,25,97
1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0.5,0.875,1.875,0,0.375,0.5,0.875,1.25,0,0.625,0.625,1.75,0,0.125,0.5,0.875,1.5,1.5,2.75,2.875,1.19,1,5,8,16,1,4,5,8,11,1,6,6,15,1,2,5,8,13,13,23,24,95
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1.125,1.25,2.75,8.25,9.625,0,0.875,1.25,2.625,4.375,0,0.125,0.75,1.625,1.875,5.5,0,1.25,2.375,0,1.07,1,10,11,23,67,78,1,8,11,22,36,1,2,7,14,16,45,1,11,20,1,83
1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0.625,0.75,1.5,6.375,7.75,0,1,1,1.75,0,0.625,0,0.875,0.875,1.125,2.375,2.5,2.625,3.625,0,0.98,0,6,7,13,52,63,1,9,9,15,1,6,1,8,8,10,20,21,22,30,1,74
0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,3.25,0,0.625,4.75,4.875,0,2.875,9.875,10.75,0,2.875,0,2.125,0,0.75,1.375,4.5,9.125,0,1.75,0.42,1,27,1,6,39,40,1,24,80,87,1,24,1,18,1,7,12,37,74,1,15,18
1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0.5,0.875,1.25,3.625,4.125,0,9.25,13.375,0,2.125,3.125,0,0.5,0,2.75,3,0,0.125,0.25,1.625,0.61,1,5,8,11,30,34,1,75,108,1,18,26,1,5,1,23,25,1,2,3,14,37
0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,9,0,0.625,4.25,8.5,8.875,0,1.25,3.25,3.625,6.625,11.625,0,0,5.75,8.375,11.875,0,1,1.625,0.44,1,73,1,6,35,69,72,1,11,27,30,54,94,1,1,47,68,96,1,9,14,20
1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,10.75,0,4,4,4.875,7.375,8.375,8.75,13,23.875,25,0,3.875,9.75,0,0.75,0.875,5.75,17.25,0.25,1,1,87,1,33,33,40,60,68,71,105,192,201,1,32,79,1,7,8,47,139,1
1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,4.25,6.25,6.375,6.625,9,0,0,1.25,3.75,0,5.25,6.125,7,7,12.25,0,0.875,3.125,4,0,0.56,1,35,51,52,54,73,1,1,11,31,1,43,50,57,57,99,1,8,26,33,1,32
1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1.375,1.75,0,1,2.25,3.25,0,0,0.375,1.375,3.125,0,2.75,2.875,3.25,3.5,0,1.25,0,0.95,0,1,12,15,1,9,19,27,1,1,4,12,26,1,23,24,27,29,1,11,1,71
1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,2.5,3.125,0,0.25,1.25,1.25,2.625,3.125,3.75,0,3,0,0,2,4.875,6,0,3.875,4,4.25,0.88,0,21,26,1,3,11,11,22,26,31,1,25,1,1,17,40,49,1,32,33,35,64
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3.625,7.25,8,14.125,0,1,1.125,2.625,3,0,0.75,0.875,1.125,3.25,3.875,4.625,9.5,11.75,15.875,0,0.79,1,30,59,65,114,1,9,10,22,25,1,7,8,10,27,32,38,77,95,128,1,55
1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1.5,1.5,2.375,0,2.5,3.75,4.5,4.5,5.125,0,0.875,1.625,3.625,0,0.625,8.125,8.125,12.625,14.5,0.69,1,1,13,13,20,1,21,31,37,37,42,1,8,14,30,1,6,66,66,102,117,45
0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,5.875,0,2.75,4.5,5.25,0,4.625,6.5,6.5,6.75,7.375,9,9.5,0,1.5,0,1.875,3.5,5.25,10.875,0.54,1,48,1,23,37,43,1,38,53,53,55,60,73,77,1,13,1,16,29,43,88,30
1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,4.5,4.75,5.125,6.5,13.125,0,3.625,4.125,4.125,4.25,6.625,0,3.25,5.375,5.375,0,2,2.625,3.125,4,0.75,1,37,39,42,53,106,1,30,34,34,35,54,1,27,44,44,1,17,22,26,33,51
1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1.375,2.375,5,0,0.125,0.125,0.625,0,0,2.25,0,2.125,0,2.25,2.75,2.875,2.875,0,0.25,0.375,1.01,0,12,20,41,1,2,2,6,1,1,19,1,18,1,19,23,24,24,1,3,4,77
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.875,1.375,0,0,0.75,0.75,4.875,5.5,5.875,7.125,0,0,1.5,2.125,2.5,4.125,4.5,5,0,0.375,1.02,1,8,12,1,1,7,7,40,45,48,58,1,1,13,18,21,34,37,41,1,4,78
1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.125,1.125,0,0.125,0,2.125,2.625,2.625,3.375,0,0.625,0,0.25,3.125,3.5,3.5,3.875,7,7.375,0.83,0,1,2,10,1,2,1,18,22,22,28,1,6,1,3,26,29,29,32,57,60,59
1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1.125,0,0,0.75,0,0.375,1.5,2.75,5.75,0,0,0.25,0.25,0.5,0.75,1.625,2.5,2.875,2.875,1,0,1,10,1,1,7,1,4,13,23,47,1,1,3,3,5,7,14,21,24,24,76
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0.875,1.125,2.125,3.375,6.125,0,2,0,1.375,2.125,4.125,5,5.5,6,7.5,0,0.625,0,0,0.9,0,1,8,10,18,28,50,1,17,1,12,18,34,41,45,49,61,1,6,1,1,66
1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,7.125,8.375,9.5,0,1.25,3.625,5.5,6.125,0,4.5,0,1.875,4,10.5,0,0,0,2,8.5,0.37,1,9,58,68,77,1,11,30,45,50,1,37,1,16,33,85,1,1,1,17,69,13
