ln_wage,idcode,t,Choice,working,exper,collgrad,race,race1,age
1.405914,2426,4,1,1,0,0,2,0,19
1.454573,2426,5,1,1,1,0,2,0,20
999,2426,6,2,0,2,0,2,0,21
999,2426,7,2,0,2,0,2,0,23
1.52338,2426,8,1,1,2,0,2,0,25
1.507565,2426,9,1,1,3,0,2,0,26
999,2426,10,2,0,3,0,2,0,28
999,2426,11,2,0,3,0,2,0,30
999,2426,12,2,0,3,0,2,0,31
1.969691,2426,13,1,1,3,0,2,0,33
999,2426,14,2,0,3,0,2,0,35
2.483295,2426,15,1,1,3,0,2,0,36
1.157089,2427,1,1,1,0,0,2,0,18
999,2427,2,2,0,1,0,2,0,19
1.479384,2427,3,1,1,1,0,2,0,20
999,2427,4,2,0,2,0,2,0,21
999,2427,5,2,0,2,0,2,0,22
999,2427,6,2,0,2,0,2,0,23
1.266185,2427,7,1,1,2,0,2,0,25
1.379525,2427,8,1,1,2,0,2,0,27
1.345676,2427,9,1,1,3,0,2,0,28
1.367646,2427,10,1,1,3,0,2,0,30
1.481604,2427,11,1,1,3,0,2,0,32
1.485874,2427,12,1,1,4,0,2,0,33
1.499687,2427,13,1,1,4,0,2,0,35
1.534815,2427,14,1,1,4,0,2,0,37
1.677894,2427,15,1,1,5,0,2,0,38
1.821836,2428,1,1,1,0,0,1,1,22
1.949388,2428,2,1,1,1,0,1,1,23
1.984131,2428,3,1,1,2,0,1,1,24
2.196976,2428,4,1,1,3,0,1,1,25
2.226993,2428,5,1,1,4,0,1,1,26
1.979331,2428,6,1,1,5,0,1,1,27
1.217396,2428,7,1,1,5,0,1,1,29
999,2428,8,2,0,5,0,1,1,31
999,2428,9,2,0,5,0,1,1,32
999,2428,10,2,0,5,0,1,1,34
999,2428,11,2,0,5,0,1,1,36
999,2428,12,2,0,5,0,1,1,37
999,2428,13,2,0,5,0,1,1,39
1.430455,2428,14,1,1,5,0,1,1,41
1.392715,2428,15,1,1,6,0,1,1,42
999,2429,1,2,0,0,1,1,1,19
999,2429,2,2,0,0,1,1,1,20
999,2429,3,2,0,0,1,1,1,21
999,2429,4,2,0,0,1,1,1,22
999,2429,5,2,0,0,1,1,1,23
999,2429,6,2,0,0,1,1,1,24
2.206937,2429,7,1,1,0,1,1,1,26
2.444886,2429,8,1,1,0,1,1,1,28
2.373996,2429,9,1,1,1,1,1,1,29
2.323157,2429,10,1,1,1,1,1,1,31
2.478218,2429,11,1,1,1,1,1,1,33
2.588103,2429,12,1,1,2,1,1,1,34
2.727571,2429,13,1,1,2,1,1,1,36
2.626799,2429,14,1,1,2,1,1,1,38
2.739748,2429,15,1,1,3,1,1,1,39
999,2430,1,2,0,0,0,1,1,22
1.439719,2430,2,1,1,0,0,1,1,23
1.517537,2430,3,1,1,1,0,1,1,24
1.539446,2430,4,1,1,2,0,1,1,25
1.572356,2430,5,1,1,3,0,1,1,26
1.51211,2430,6,1,1,4,0,1,1,27
1.335179,2430,7,1,1,4,0,1,1,29
999,2430,8,2,0,4,0,1,1,31
999,2430,9,2,0,4,0,1,1,32
999,2430,10,2,0,4,0,1,1,34
1.609438,2430,11,1,1,4,0,1,1,36
999,2430,12,2,0,5,0,1,1,37
999,2430,13,2,0,5,0,1,1,39
999,2430,14,2,0,5,0,1,1,41
999,2430,15,2,0,5,0,1,1,42
999,2431,1,2,0,0,1,1,1,17
999,2431,2,2,0,0,1,1,1,18
999,2431,3,2,0,0,1,1,1,19
999,2431,4,2,0,0,1,1,1,20
999,2431,5,2,0,0,1,1,1,21
999,2431,6,2,0,0,1,1,1,22
999,2431,7,2,0,0,1,1,1,24
999,2431,8,2,0,0,1,1,1,26
999,2431,9,2,0,0,1,1,1,27
999,2431,10,2,0,0,1,1,1,29
999,2431,11,2,0,0,1,1,1,31
999,2431,12,2,0,0,1,1,1,32
999,2431,13,2,0,0,1,1,1,34
999,2431,14,2,0,0,1,1,1,36
1.863967,2431,15,1,1,0,1,1,1,37
999,2432,1,2,0,0,0,1,1,15
999,2432,2,2,0,0,0,1,1,16
999,2432,3,2,0,0,0,1,1,17
999,2432,4,2,0,0,0,1,1,18
999,2432,5,2,0,0,0,1,1,19
999,2432,6,2,0,0,0,1,1,20
999,2432,7,2,0,0,0,1,1,22
1.856578,2432,8,1,1,0,0,1,1,24
1.999893,2432,9,1,1,1,0,1,1,25
1.574181,2432,10,1,1,1,0,1,1,27
999,2432,11,2,0,1,0,1,1,29
1.425385,2432,12,1,1,1,0,1,1,30
999,2432,13,2,0,1,0,1,1,32
999,2432,14,2,0,1,0,1,1,34
999,2432,15,2,0,1,0,1,1,35
999,2433,1,2,0,0,1,1,1,21
999,2433,2,2,0,0,1,1,1,22
999,2433,3,2,0,0,1,1,1,23
999,2433,4,2,0,0,1,1,1,24
999,2433,5,2,0,0,1,1,1,25
999,2433,6,2,0,0,1,1,1,26
999,2433,7,2,0,0,1,1,1,28
2.349446,2433,8,1,1,0,1,1,1,30
2.278555,2433,9,1,1,1,1,1,1,31
999,2433,10,2,0,1,1,1,1,33
2.498974,2433,11,1,1,1,1,1,1,35
999,2433,12,2,0,2,1,1,1,36
2.664711,2433,13,1,1,2,1,1,1,38
2.908417,2433,14,1,1,2,1,1,1,40
2.819671,2433,15,1,1,3,1,1,1,41
999,2434,1,2,0,0,1,1,1,17
999,2434,2,2,0,0,1,1,1,18
999,2434,3,2,0,0,1,1,1,19
999,2434,4,2,0,0,1,1,1,20
999,2434,5,2,0,0,1,1,1,21
999,2434,6,2,0,0,1,1,1,22
999,2434,7,2,0,0,1,1,1,24
999,2434,8,2,0,0,1,1,1,26
999,2434,9,2,0,0,1,1,1,27
999,2434,10,2,0,0,1,1,1,29
2.302585,2434,11,1,1,0,1,1,1,31
2.362248,2434,12,1,1,1,1,1,1,32
2.379313,2434,13,1,1,1,1,1,1,34
2.213443,2434,14,1,1,1,1,1,1,36
2.309006,2434,15,1,1,2,1,1,1,37
999,2435,1,2,0,0,1,2,0,20
999,2435,2,2,0,0,1,2,0,21
999,2435,3,2,0,0,1,2,0,22
999,2435,4,2,0,0,1,2,0,23
999,2435,5,2,0,0,1,2,0,24
999,2435,6,2,0,0,1,2,0,25
999,2435,7,2,0,0,1,2,0,27
999,2435,8,2,0,0,1,2,0,29
999,2435,9,2,0,0,1,2,0,30
999,2435,10,2,0,0,1,2,0,32
999,2435,11,2,0,0,1,2,0,34
999,2435,12,2,0,0,1,2,0,35
2.529306,2435,13,1,1,0,1,2,0,37
2.481976,2435,14,1,1,0,1,2,0,39
2.494655,2435,15,1,1,1,1,2,0,40
999,2436,1,2,0,0,0,2,0,15
999,2436,2,2,0,0,0,2,0,16
999,2436,3,2,0,0,0,2,0,17
999,2436,4,2,0,0,0,2,0,18
999,2436,5,2,0,0,0,2,0,19
999,2436,6,2,0,0,0,2,0,20
999,2436,7,2,0,0,0,2,0,22
1.619878,2436,8,1,1,0,0,2,0,24
999,2436,9,2,0,1,0,2,0,25
1.804001,2436,10,1,1,1,0,2,0,27
999,2436,11,2,0,1,0,2,0,29
999,2436,12,2,0,1,0,2,0,30
999,2436,13,2,0,1,0,2,0,32
999,2436,14,2,0,1,0,2,0,34
999,2436,15,2,0,1,0,2,0,35
999,2437,1,2,0,0,1,1,1,19
999,2437,2,2,0,0,1,1,1,20
999,2437,3,2,0,0,1,1,1,21
999,2437,4,2,0,0,1,1,1,22
999,2437,5,2,0,0,1,1,1,23
999,2437,6,2,0,0,1,1,1,24
1.65565,2437,7,1,1,0,1,1,1,26
1.886569,2437,8,1,1,0,1,1,1,28
1.86447,2437,9,1,1,1,1,1,1,29
999,2437,10,2,0,1,1,1,1,31
999,2437,11,2,0,1,1,1,1,33
999,2437,12,2,0,1,1,1,1,34
999,2437,13,2,0,1,1,1,1,36
999,2437,14,2,0,1,1,1,1,38
999,2437,15,2,0,1,1,1,1,39
999,2438,1,2,0,0,1,1,1,17
999,2438,2,2,0,0,1,1,1,18
999,2438,3,2,0,0,1,1,1,19
999,2438,4,2,0,0,1,1,1,20
999,2438,5,2,0,0,1,1,1,21
1.689645,2438,6,1,1,0,1,1,1,22
1.436531,2438,7,1,1,0,1,1,1,24
1.88884,2438,8,1,1,0,1,1,1,26
1.96918,2438,9,1,1,1,1,1,1,27
1.887839,2438,10,1,1,1,1,1,1,29
1.857859,2438,11,1,1,1,1,1,1,31
1.71249,2438,12,1,1,2,1,1,1,32
1.834729,2438,13,1,1,2,1,1,1,34
999,2438,14,2,0,2,1,1,1,36
1.929208,2438,15,1,1,2,1,1,1,37
999,2439,1,2,0,0,1,1,1,25
999,2439,2,2,0,0,1,1,1,26
999,2439,3,2,0,0,1,1,1,27
2.369348,2439,4,1,1,0,1,1,1,28
2.436651,2439,5,1,1,1,1,1,1,29
2.480614,2439,6,1,1,2,1,1,1,30
2.133687,2439,7,1,1,2,1,1,1,32
2.014403,2439,8,1,1,2,1,1,1,34
2.204337,2439,9,1,1,3,1,1,1,35
999,2439,10,2,0,3,1,1,1,37
2.40243,2439,11,1,1,3,1,1,1,39
2.628434,2439,12,1,1,4,1,1,1,40
2.623317,2439,13,1,1,4,1,1,1,42
2.777489,2439,14,1,1,4,1,1,1,44
2.788464,2439,15,1,1,5,1,1,1,45
999,2440,1,2,0,0,0,2,0,20
999,2440,2,2,0,0,0,2,0,21
1.347073,2440,3,1,1,0,0,2,0,22
1.432004,2440,4,1,1,1,0,2,0,23
1.716937,2440,5,1,1,2,0,2,0,24
1.677717,2440,6,1,1,3,0,2,0,25
1.861878,2440,7,1,1,3,0,2,0,27
1.875141,2440,8,1,1,3,0,2,0,29
1.933462,2440,9,1,1,4,0,2,0,30
2.071034,2440,10,1,1,4,0,2,0,32
2.100469,2440,11,1,1,4,0,2,0,34
999,2440,12,2,0,5,0,2,0,35
1.962162,2440,13,1,1,5,0,2,0,37
2.059597,2440,14,1,1,5,0,2,0,39
999,2440,15,2,0,6,0,2,0,40
999,2441,1,2,0,0,0,2,0,16
999,2441,2,2,0,0,0,2,0,17
999,2441,3,2,0,0,0,2,0,18
999,2441,4,2,0,0,0,2,0,19
999,2441,5,2,0,0,0,2,0,20
1.677717,2441,6,1,1,0,0,2,0,21
1.832581,2441,7,1,1,0,0,2,0,23
1.721168,2441,8,1,1,0,0,2,0,25
999,2441,9,2,0,1,0,2,0,26
2.166656,2441,10,1,1,1,0,2,0,28
1.530165,2441,11,1,1,1,0,2,0,30
999,2441,12,2,0,2,0,2,0,31
.2660873,2441,13,1,1,2,0,2,0,33
1.311671,2441,14,1,1,2,0,2,0,35
1.02499,2441,15,1,1,3,0,2,0,36
.5482829,2442,1,1,1,0,0,1,1,21
1.361601,2442,2,1,1,1,0,1,1,22
.8915981,2442,3,1,1,2,0,1,1,23
999,2442,4,2,0,3,0,1,1,24
999,2442,5,2,0,3,0,1,1,25
999,2442,6,2,0,3,0,1,1,26
1.217396,2442,7,1,1,3,0,1,1,28
999,2442,8,2,0,3,0,1,1,30
999,2442,9,2,0,3,0,1,1,31
999,2442,10,2,0,3,0,1,1,33
999,2442,11,2,0,3,0,1,1,35
999,2442,12,2,0,3,0,1,1,36
1.143012,2442,13,1,1,3,0,1,1,38
2.123602,2442,14,1,1,3,0,1,1,40
1.488025,2442,15,1,1,4,0,1,1,41
1.611979,2443,1,1,1,0,0,1,1,24
1.666324,2443,2,1,1,1,0,1,1,25
1.524332,2443,3,1,1,2,0,1,1,26
1.767716,2443,4,1,1,3,0,1,1,27
999,2443,5,2,0,4,0,1,1,28
.0472529,2443,6,1,1,4,0,1,1,29
999,2443,7,2,0,4,0,1,1,31
1.931021,2443,8,1,1,4,0,1,1,33
2.024171,2443,9,1,1,5,0,1,1,34
999,2443,10,2,0,5,0,1,1,36
999,2443,11,2,0,5,0,1,1,38
999,2443,12,2,0,5,0,1,1,39
2.793318,2443,13,1,1,5,0,1,1,41
2.358674,2443,14,1,1,5,0,1,1,43
2.320934,2443,15,1,1,6,0,1,1,44
1.172962,2444,1,1,1,0,0,1,1,20
1.750259,2444,2,1,1,1,0,1,1,21
1.762589,2444,3,1,1,2,0,1,1,22
1.938565,2444,4,1,1,3,0,1,1,23
999,2444,5,2,0,4,0,1,1,24
1.730798,2444,6,1,1,4,0,1,1,25
1.832581,2444,7,1,1,4,0,1,1,27
1.619878,2444,8,1,1,4,0,1,1,29
1.720369,2444,9,1,1,5,0,1,1,30
1.444062,2444,10,1,1,5,0,1,1,32
1.840549,2444,11,1,1,5,0,1,1,34
1.905728,2444,12,1,1,6,0,1,1,35
2.029138,2444,13,1,1,6,0,1,1,37
2.039133,2444,14,1,1,6,0,1,1,39
2.507857,2444,15,1,1,7,0,1,1,40
999,2445,1,2,0,0,1,1,1,17
999,2445,2,2,0,0,1,1,1,18
999,2445,3,2,0,0,1,1,1,19
999,2445,4,2,0,0,1,1,1,20
999,2445,5,2,0,0,1,1,1,21
999,2445,6,2,0,0,1,1,1,22
999,2445,7,2,0,0,1,1,1,24
999,2445,8,2,0,0,1,1,1,26
999,2445,9,2,0,0,1,1,1,27
999,2445,10,2,0,0,1,1,1,29
999,2445,11,2,0,0,1,1,1,31
999,2445,12,2,0,0,1,1,1,32
999,2445,13,2,0,0,1,1,1,34
1.325095,2445,14,1,1,0,1,1,1,36
1.479245,2445,15,1,1,1,1,1,1,37
999,2446,1,2,0,0,1,1,1,21
999,2446,2,2,0,0,1,1,1,22
1.191702,2446,3,1,1,0,1,1,1,23
999,2446,4,2,0,1,1,1,1,24
999,2446,5,2,0,1,1,1,1,25
999,2446,6,2,0,1,1,1,1,26
999,2446,7,2,0,1,1,1,1,28
999,2446,8,2,0,1,1,1,1,30
999,2446,9,2,0,1,1,1,1,31
999,2446,10,2,0,1,1,1,1,33
999,2446,11,2,0,1,1,1,1,35
999,2446,12,2,0,1,1,1,1,36
999,2446,13,2,0,1,1,1,1,38
999,2446,14,2,0,1,1,1,1,40
999,2446,15,2,0,1,1,1,1,41
999,2447,1,2,0,0,1,1,1,20
999,2447,2,2,0,0,1,1,1,21
999,2447,3,2,0,0,1,1,1,22
999,2447,4,2,0,0,1,1,1,23
1.454573,2447,5,1,1,0,1,1,1,24
999,2447,6,2,0,1,1,1,1,25
999,2447,7,2,0,1,1,1,1,27
999,2447,8,2,0,1,1,1,1,29
999,2447,9,2,0,1,1,1,1,30
999,2447,10,2,0,1,1,1,1,32
999,2447,11,2,0,1,1,1,1,34
999,2447,12,2,0,1,1,1,1,35
999,2447,13,2,0,1,1,1,1,37
999,2447,14,2,0,1,1,1,1,39
999,2447,15,2,0,1,1,1,1,40
999,2448,1,2,0,0,1,1,1,19
999,2448,2,2,0,0,1,1,1,20
999,2448,3,2,0,0,1,1,1,21
999,2448,4,2,0,0,1,1,1,22
999,2448,5,2,0,0,1,1,1,23
1.677717,2448,6,1,1,0,1,1,1,24
999,2448,7,2,0,0,1,1,1,26
999,2448,8,2,0,0,1,1,1,28
999,2448,9,2,0,0,1,1,1,29
999,2448,10,2,0,0,1,1,1,31
999,2448,11,2,0,0,1,1,1,33
999,2448,12,2,0,0,1,1,1,34
1.905152,2448,13,1,1,0,1,1,1,36
999,2448,14,2,0,0,1,1,1,38
999,2448,15,2,0,0,1,1,1,39
999,2449,1,2,0,0,0,1,1,16
999,2449,2,2,0,0,0,1,1,17
999,2449,3,2,0,0,0,1,1,18
999,2449,4,2,0,0,0,1,1,19
999,2449,5,2,0,0,0,1,1,20
999,2449,6,2,0,0,0,1,1,21
999,2449,7,2,0,0,0,1,1,23
999,2449,8,2,0,0,0,1,1,25
1.568116,2449,9,1,1,0,0,1,1,26
1.438597,2449,10,1,1,0,0,1,1,28
1.568616,2449,11,1,1,0,0,1,1,30
1.817677,2449,12,1,1,1,0,1,1,31
2.109452,2449,13,1,1,1,0,1,1,33
2.315874,2449,14,1,1,1,0,1,1,35
2.14892,2449,15,1,1,2,0,1,1,36
999,2450,1,2,0,0,0,1,1,20
1.609438,2450,2,1,1,0,0,1,1,21
1.883035,2450,3,1,1,1,0,1,1,22
1.875918,2450,4,1,1,2,0,1,1,23
1.801703,2450,5,1,1,3,0,1,1,24
1.815738,2450,6,1,1,4,0,1,1,25
999,2450,7,2,0,4,0,1,1,27
999,2450,8,2,0,4,0,1,1,29
999,2450,9,2,0,4,0,1,1,30
1.581333,2450,10,1,1,4,0,1,1,32
1.572835,2450,11,1,1,4,0,1,1,34
999,2450,12,2,0,5,0,1,1,35
999,2450,13,2,0,5,0,1,1,37
999,2450,14,2,0,5,0,1,1,39
999,2450,15,2,0,5,0,1,1,40
999,2451,1,2,0,0,0,1,1,16
999,2451,2,2,0,0,0,1,1,17
999,2451,3,2,0,0,0,1,1,18
999,2451,4,2,0,0,0,1,1,19
1.49388,2451,5,1,1,0,0,1,1,20
1.22516,2451,6,1,1,1,0,1,1,21
999,2451,7,2,0,1,0,1,1,23
.2070401,2451,8,1,1,1,0,1,1,25
1.221966,2451,9,1,1,2,0,1,1,26
1.20166,2451,10,1,1,2,0,1,1,28
999,2451,11,2,0,2,0,1,1,30
999,2451,12,2,0,2,0,1,1,31
999,2451,13,2,0,2,0,1,1,33
999,2451,14,2,0,2,0,1,1,35
999,2451,15,2,0,2,0,1,1,36
1.850236,2452,1,1,1,0,0,2,0,20
999,2452,2,2,0,1,0,2,0,21
999,2452,3,2,0,1,0,2,0,22
999,2452,4,2,0,1,0,2,0,23
999,2452,5,2,0,1,0,2,0,24
999,2452,6,2,0,1,0,2,0,25
999,2452,7,2,0,1,0,2,0,27
999,2452,8,2,0,1,0,2,0,29
999,2452,9,2,0,1,0,2,0,30
999,2452,10,2,0,1,0,2,0,32
999,2452,11,2,0,1,0,2,0,34
999,2452,12,2,0,1,0,2,0,35
999,2452,13,2,0,1,0,2,0,37
999,2452,14,2,0,1,0,2,0,39
999,2452,15,2,0,1,0,2,0,40
999,2453,1,2,0,0,0,2,0,25
.8915981,2453,2,1,1,0,0,2,0,26
1.069442,2453,3,1,1,1,0,2,0,27
1.49388,2453,4,1,1,2,0,2,0,28
999,2453,5,2,0,3,0,2,0,29
999,2453,6,2,0,3,0,2,0,30
1.619522,2453,7,1,1,3,0,2,0,32
1.580539,2453,8,1,1,3,0,2,0,34
1.566635,2453,9,1,1,4,0,2,0,35
1.566978,2453,10,1,1,4,0,2,0,37
1.05779,2453,11,1,1,4,0,2,0,39
1.673616,2453,12,1,1,5,0,2,0,40
1.790863,2453,13,1,1,5,0,2,0,42
999,2453,14,2,0,5,0,2,0,44
999,2453,15,2,0,5,0,2,0,45
1.219125,2454,1,1,1,0,0,2,0,21
999,2454,2,2,0,1,0,2,0,22
999,2454,3,2,0,1,0,2,0,23
999,2454,4,2,0,1,0,2,0,24
999,2454,5,2,0,1,0,2,0,25
1.310945,2454,6,1,1,1,0,2,0,26
999,2454,7,2,0,1,0,2,0,28
999,2454,8,2,0,1,0,2,0,30
999,2454,9,2,0,1,0,2,0,31
999,2454,10,2,0,1,0,2,0,33
999,2454,11,2,0,1,0,2,0,35
999,2454,12,2,0,1,0,2,0,36
999,2454,13,2,0,1,0,2,0,38
999,2454,14,2,0,1,0,2,0,40
999,2454,15,2,0,1,0,2,0,41
999,2455,1,2,0,0,0,2,0,19
999,2455,2,2,0,0,0,2,0,20
999,2455,3,2,0,0,0,2,0,21
999,2455,4,2,0,0,0,2,0,22
999,2455,5,2,0,0,0,2,0,23
.9635431,2455,6,1,1,0,0,2,0,24
999,2455,7,2,0,0,0,2,0,26
999,2455,8,2,0,0,0,2,0,28
999,2455,9,2,0,0,0,2,0,29
999,2455,10,2,0,0,0,2,0,31
999,2455,11,2,0,0,0,2,0,33
999,2455,12,2,0,0,0,2,0,34
999,2455,13,2,0,0,0,2,0,36
999,2455,14,2,0,0,0,2,0,38
999,2455,15,2,0,0,0,2,0,39
999,2456,1,2,0,0,0,2,0,19
1.433922,2456,2,1,1,0,0,2,0,20
999,2456,3,2,0,1,0,2,0,21
1.584745,2456,4,1,1,1,0,2,0,22
1.392697,2456,5,1,1,2,0,2,0,23
999,2456,6,2,0,3,0,2,0,24
1.370117,2456,7,1,1,3,0,2,0,26
1.545998,2456,8,1,1,3,0,2,0,28
1.475108,2456,9,1,1,4,0,2,0,29
1.396633,2456,10,1,1,4,0,2,0,31
1.321756,2456,11,1,1,4,0,2,0,33
999,2456,12,2,0,5,0,2,0,34
1.644653,2456,13,1,1,5,0,2,0,36
1.900459,2456,14,1,1,5,0,2,0,38
999,2456,15,2,0,6,0,2,0,39
999,2457,1,2,0,0,0,1,1,21
999,2457,2,2,0,0,0,1,1,22
1.754488,2457,3,1,1,0,0,1,1,23
2.14649,2457,4,1,1,1,0,1,1,24
999,2457,5,2,0,2,0,1,1,25
999,2457,6,2,0,2,0,1,1,26
999,2457,7,2,0,2,0,1,1,28
999,2457,8,2,0,2,0,1,1,30
999,2457,9,2,0,2,0,1,1,31
999,2457,10,2,0,2,0,1,1,33
999,2457,11,2,0,2,0,1,1,35
999,2457,12,2,0,2,0,1,1,36
999,2457,13,2,0,2,0,1,1,38
999,2457,14,2,0,2,0,1,1,40
999,2457,15,2,0,2,0,1,1,41
1.248756,2458,1,1,1,0,0,1,1,19
1.297063,2458,2,1,1,1,0,1,1,20
1.451214,2458,3,1,1,2,0,1,1,21
1.611663,2458,4,1,1,3,0,1,1,22
999,2458,5,2,0,4,0,1,1,23
999,2458,6,2,0,4,0,1,1,24
1.745078,2458,7,1,1,4,0,1,1,26
1.909043,2458,8,1,1,4,0,1,1,28
1.909043,2458,9,1,1,5,0,1,1,29
999,2458,10,2,0,5,0,1,1,31
999,2458,11,2,0,5,0,1,1,33
999,2458,12,2,0,5,0,1,1,34
999,2458,13,2,0,5,0,1,1,36
999,2458,14,2,0,5,0,1,1,38
999,2458,15,2,0,5,0,1,1,39
999,2459,1,2,0,0,0,1,1,26
2.683358,2459,2,1,1,0,0,1,1,27
2.638058,2459,3,1,1,1,0,1,1,28
999,2459,4,2,0,2,0,1,1,29
1.860038,2459,5,1,1,2,0,1,1,30
1.799792,2459,6,1,1,3,0,1,1,31
1.440539,2459,7,1,1,3,0,1,1,33
1.503577,2459,8,1,1,3,0,1,1,35
1.601022,2459,9,1,1,4,0,1,1,36
1.661192,2459,10,1,1,4,0,1,1,38
999,2459,11,2,0,4,0,1,1,40
1.906575,2459,12,1,1,4,0,1,1,41
1.738704,2459,13,1,1,4,0,1,1,43
1.430455,2459,14,1,1,4,0,1,1,45
1.392715,2459,15,1,1,5,0,1,1,46
999,2460,1,2,0,0,0,1,1,20
1.762497,2460,2,1,1,0,0,1,1,21
999,2460,3,2,0,1,0,1,1,22
999,2460,4,2,0,1,0,1,1,23
999,2460,5,2,0,1,0,1,1,24
999,2460,6,2,0,1,0,1,1,25
999,2460,7,2,0,1,0,1,1,27
999,2460,8,2,0,1,0,1,1,29
999,2460,9,2,0,1,0,1,1,30
999,2460,10,2,0,1,0,1,1,32
999,2460,11,2,0,1,0,1,1,34
999,2460,12,2,0,1,0,1,1,35
999,2460,13,2,0,1,0,1,1,37
999,2460,14,2,0,1,0,1,1,39
999,2460,15,2,0,1,0,1,1,40
999,2461,1,2,0,0,0,1,1,17
999,2461,2,2,0,0,0,1,1,18
1.643014,2461,3,1,1,0,0,1,1,19
1.762589,2461,4,1,1,1,0,1,1,20
1.589189,2461,5,1,1,2,0,1,1,21
999,2461,6,2,0,3,0,1,1,22
999,2461,7,2,0,3,0,1,1,24
999,2461,8,2,0,3,0,1,1,26
999,2461,9,2,0,3,0,1,1,27
999,2461,10,2,0,3,0,1,1,29
999,2461,11,2,0,3,0,1,1,31
999,2461,12,2,0,3,0,1,1,32
999,2461,13,2,0,3,0,1,1,34
999,2461,14,2,0,3,0,1,1,36
999,2461,15,2,0,3,0,1,1,37
999,2462,1,2,0,0,1,1,1,22
999,2462,2,2,0,0,1,1,1,23
999,2462,3,2,0,0,1,1,1,24
999,2462,4,2,0,0,1,1,1,25
999,2462,5,2,0,0,1,1,1,26
999,2462,6,2,0,0,1,1,1,27
999,2462,7,2,0,0,1,1,1,29
1.567017,2462,8,1,1,0,1,1,1,31
2.086747,2462,9,1,1,1,1,1,1,32
999,2462,10,2,0,1,1,1,1,34
1.876407,2462,11,1,1,1,1,1,1,36
1.949061,2462,12,1,1,2,1,1,1,37
999,2462,13,2,0,2,1,1,1,39
2.266836,2462,14,1,1,2,1,1,1,41
2.269849,2462,15,1,1,3,1,1,1,42
1.270418,2463,1,1,1,0,0,1,1,23
1.157089,2463,2,1,1,1,0,1,1,24
.9869078,2463,3,1,1,2,0,1,1,25
.1729533,2463,4,1,1,3,0,1,1,26
999,2463,5,2,0,4,0,1,1,27
999,2463,6,2,0,4,0,1,1,28
999,2463,7,2,0,4,0,1,1,30
999,2463,8,2,0,4,0,1,1,32
999,2463,9,2,0,4,0,1,1,33
999,2463,10,2,0,4,0,1,1,35
999,2463,11,2,0,4,0,1,1,37
999,2463,12,2,0,4,0,1,1,38
999,2463,13,2,0,4,0,1,1,40
999,2463,14,2,0,4,0,1,1,42
999,2463,15,2,0,4,0,1,1,43
999,2464,1,2,0,0,0,1,1,16
999,2464,2,2,0,0,0,1,1,17
999,2464,3,2,0,0,0,1,1,18
999,2464,4,2,0,0,0,1,1,19
999,2464,5,2,0,0,0,1,1,20
1.272159,2464,6,1,1,0,0,1,1,21
1.479759,2464,7,1,1,0,0,1,1,23
1.552368,2464,8,1,1,0,0,1,1,25
1.494096,2464,9,1,1,1,0,1,1,26
1.66775,2464,10,1,1,1,0,1,1,28
1.750937,2464,11,1,1,1,0,1,1,30
1.828539,2464,12,1,1,2,0,1,1,31
1.93017,2464,13,1,1,2,0,1,1,33
1.978576,2464,14,1,1,2,0,1,1,35
2.036672,2464,15,1,1,3,0,1,1,36
999,2465,1,2,0,0,0,1,1,21
999,2465,2,2,0,0,0,1,1,22
1.297063,2465,3,1,1,0,0,1,1,23
999,2465,4,2,0,1,0,1,1,24
999,2465,5,2,0,1,0,1,1,25
1.512842,2465,6,1,1,1,0,1,1,26
1.702904,2465,7,1,1,1,0,1,1,28
1.545998,2465,8,1,1,1,0,1,1,30
1.811123,2465,9,1,1,2,0,1,1,31
1.600156,2465,10,1,1,2,0,1,1,33
1.642872,2465,11,1,1,2,0,1,1,35
1.803537,2465,12,1,1,3,0,1,1,36
1.851751,2465,13,1,1,3,0,1,1,38
1.876422,2465,14,1,1,3,0,1,1,40
1.88863,2465,15,1,1,4,0,1,1,41
999,2466,1,2,0,0,0,1,1,18
999,2466,2,2,0,0,0,1,1,19
999,2466,3,2,0,0,0,1,1,20
999,2466,4,2,0,0,0,1,1,21
999,2466,5,2,0,0,0,1,1,22
999,2466,6,2,0,0,0,1,1,23
999,2466,7,2,0,0,0,1,1,25
999,2466,8,2,0,0,0,1,1,27
2.044263,2466,9,1,1,0,0,1,1,28
999,2466,10,2,0,0,0,1,1,30
2.444952,2466,11,1,1,0,0,1,1,32
2.477514,2466,12,1,1,1,0,1,1,33
2.598299,2466,13,1,1,1,0,1,1,35
2.554085,2466,14,1,1,1,0,1,1,37
2.606439,2466,15,1,1,2,0,1,1,38
999,2467,1,2,0,0,0,1,1,16
999,2467,2,2,0,0,0,1,1,17
999,2467,3,2,0,0,0,1,1,18
999,2467,4,2,0,0,0,1,1,19
1.046605,2467,5,1,1,0,0,1,1,20
999,2467,6,2,0,1,0,1,1,21
1.361496,2467,7,1,1,1,0,1,1,23
1.79126,2467,8,1,1,1,0,1,1,25
999,2467,9,2,0,2,0,1,1,26
1.465626,2467,10,1,1,2,0,1,1,28
999,2467,11,2,0,2,0,1,1,30
999,2467,12,2,0,2,0,1,1,31
1.826108,2467,13,1,1,2,0,1,1,33
1.756877,2467,14,1,1,2,0,1,1,35
1.667311,2467,15,1,1,3,0,1,1,36
999,2468,1,2,0,0,0,1,1,19
