id,black,hispanic,female,uniqueTime,grad4yr,gradHS,schoolt,logwage,asvabAR,asvabCS,asvabMK,asvabNO,asvabPC,asvabWK
4493,0,1,1,3210,0,1,3.833333,2.236685,-.5486919,.1721622,-.0246902,-1.092532,-.7825667,-1.089519
4495,0,1,1,3205,0,1,2.083333,2.215732,-.9173601,.8914081,.0308714,.4671518,.815336,.3468689
4497,0,1,0,3203,0,0,1.166667,1.910522,-1.018451,-2.90181,-1.469778,-1.563294,-1.941432,-.5370622
4506,0,0,0,3210,0,1,11.66667,2.134269,.1946357,1.523611,-.0246902,.431289,-.2499325,.3058536
4513,0,0,0,3202,0,1,2.25,1.848943,.0935452,.0484708,-.8504548,-.3411387,-.2135829,.3468689
4533,0,0,0,3212,1,1,6.833333,1.998644,1.306632,.0484708,.9347532,.8726763,1.34797,1.451783
4534,0,0,1,3203,1,1,7.916667,3.256726,.9022695,.153838,1.420398,.7099326,.5490189,1.341291
4540,0,0,0,3212,1,1,7.333333,2.776727,1.407722,-.0568964,.5946333,.1002486,.5490189,1.2308
4541,0,0,1,3206,0,1,2.666667,1.982813,-.1086359,-1.463883,-1.263337,-1.794757,-.2499325,-2.00425
4546,0,0,0,3208,0,1,4.583333,1.676275,-1.018451,.8914081,-1.263337,.1002486,.5490189,.0153948
4547,0,0,0,3208,1,1,8.916667,1.61902,1.710994,.4164813,1.626839,1.09337,1.081653,.7888345
4549,0,0,1,3209,0,1,1.25,2.368001,-.512998,1.372266,1.007516,.2105954,.0163846,1.341291
4555,0,1,0,3209,0,1,2.5,2.016517,.4979073,.2592051,-.3343519,-.3411387,-.2499325,-.8043188
4559,0,0,1,3212,0,1,1.916667,2.315092,-.5486919,-.1622635,-.1279108,.7099326,.815336,.3468689
4560,0,0,1,3202,0,1,7.083333,2.112568,.8291224,.4699395,-.4375725,-.6721792,.0163846,.3058536
4561,0,0,1,3212,0,1,2.5,2.596336,-.2097264,-2.90181,-.3343519,-.7028038,-.2135829,.4573603
4568,0,0,1,3203,1,1,6.666667,2.009636,.346973,.6806738,.0308714,-.2307919,.5490189,.7755756
4571,0,0,0,3206,0,1,1.916667,2.301669,-.6140885,-.1622635,-.6440136,-1.794757,-1.278433,-.0950966
4579,0,0,1,3206,0,1,1.166667,2.240803,.2957263,.5753067,-.0246902,1.09337,.0163846,.2363776
4581,0,0,1,3210,0,1,6.333333,3.018602,-.1086359,.8914081,.8010744,.8726763,.2827018,-.0950966
4588,0,0,1,3212,0,1,6.75,2.228398,-.5486919,-1.296613,-.8504548,-.3567581,-1.004498,-2.28615
4591,0,0,0,3202,0,1,5.5,3.623094,.1946357,-.478365,.2849715,1.203717,.5490189,1.009817
4597,0,0,1,3207,1,1,9.166667,2.300824,.2957263,-2.145551,-.1279108,-.1204451,.5490189,.8993259
4600,0,0,0,3207,1,1,5.75,3.545922,.7000884,-.7944665,.5946333,.5416358,.0163846,.6783431
4603,0,0,1,3201,1,1,4.916667,2.663399,-.2097264,.0484708,-.4375725,.3209422,.5490189,.8993259
4611,0,0,1,3210,0,1,2.166667,2.489046,-.1086359,.1721622,.181751,-.4514855,.5490189,-.0950966
4614,0,1,0,3208,0,1,1.5,2.304485,1.040917,.0484708,1.317177,-.1204451,.5490189,.0153948
4617,0,0,0,3210,0,1,2,2.334035,.2364881,-.6890993,.2849715,-.1204451,-2.38047,.4573603
4619,0,0,1,3202,0,1,5.833333,2.825918,-.8162696,-.9264082,-.6440136,-.782526,.5490189,-.4265708
4622,0,0,0,3205,0,1,3.333333,2.218948,1.00336,1.312877,.4914127,1.09337,-.2499325,.0266794
4624,0,0,0,3203,0,1,4.833333,1.534934,-.512998,-1.708851,-1.572999,-2.999155,-2.38047,-3.078364
4626,0,0,1,3205,0,1,2.333333,1.662767,-1.018451,.153838,-1.584559,-1.251821,-.5162496,.2363776
4629,0,0,0,3207,1,1,6.666667,1.786924,1.667297,.3126106,1.373903,-1.665301,1.34797,1.451783
4634,0,0,1,3202,0,1,4.833333,1.986009,1.710994,.0484708,.2849715,-.4514855,1.081653,.7888345
4638,0,1,0,3202,0,0,2.333333,2.305883,-.1086359,-.007122,-.1279108,-1.00322,.5490189,-.4265708
4640,0,0,0,3210,0,1,1.75,2.139998,-1.546988,-.1622635,-2.089102,-2.053932,-.2499325,-.0950966
4643,0,0,0,3209,1,1,5.416667,1.92753,1.812084,.8914081,1.626839,.9830231,1.081653,1.451783
4647,0,0,1,3202,1,1,6.25,2.349091,1.609903,.153838,1.420398,1.203717,.4421821,.4573603
4649,0,0,1,3207,0,1,6.666667,1.58793,.9413188,-.1622635,1.007516,-.4514855,1.34797,1.378258
4654,1,0,0,3202,1,1,5.083333,1.893879,-.8162696,-1.886338,-.4375725,-.2644852,-.2499325,.0153948
4655,0,0,1,3204,0,1,8.416667,1.508545,-.5486919,-2.475602,-.1279108,-2.999155,-1.048884,1.2308
4658,1,0,1,3210,0,1,3,1.476704,-1.220632,-.2676307,-1.572999,.226687,-.7825667,-.738288
4660,1,0,0,3209,0,0,3.5,1.431584,1.667297,.153838,.4914127,1.09337,1.081653,.8993259
4661,0,0,0,3201,0,1,2.25,1.640888,-.2942341,.2592051,.181751,.9830231,-1.315201,-.758045
4663,0,0,0,3201,0,1,2.25,3.990836,1.432763,-.6890993,.9347532,.8726763,.2827018,.3468689
4670,0,1,1,3211,0,1,3.916667,1.92205,-.9120901,.153838,.181751,-.6721792,.0163846,-.4265708
4674,0,0,1,3212,0,1,4.166667,1.557407,.1946357,-.3729979,-.1279108,-1.223913,.1149735,.7888345
4696,0,1,1,3209,0,1,2.5,2.263377,-1.321722,-.478365,-.8504548,.3209422,-1.581518,-1.812547
4710,0,0,0,3205,1,1,8.833333,2.559838,.4979073,.0484708,1.317177,-.1204451,1.34797,1.341291
4711,0,0,1,3202,0,1,4.333333,2.547856,1.812084,1.125868,1.626839,1.09337,1.081653,1.451783
4719,0,0,1,3208,1,1,6.583333,2.899576,1.306632,.3645723,1.144946,.8726763,1.34797,1.2308
4722,0,0,1,3207,0,1,3,1.439623,-.6140885,-.6890993,-.2265091,-.0100983,.2827018,-.4265708
4723,0,0,1,3204,1,1,10.08333,1.627761,-.8162696,-.0568964,-.7994112,-1.159282,-.5162496,.3468689
4726,0,0,1,3204,0,1,1.583333,2.39847,.1946357,.0484708,.0308714,.7623295,.0163846,.2363776
4730,0,0,1,3206,1,1,5.75,3.429314,.1946357,.0484708,.4635329,-1.665301,.2827018,.2363776
4731,0,0,0,3206,1,1,8.416667,3.161649,1.800805,.4699395,1.420398,1.203717,1.081653,.8993259
4732,0,0,1,3201,1,1,6.833333,3.282551,1.812084,1.252667,1.420398,1.203717,1.34797,.8993259
4734,0,1,0,3210,0,0,.9166667,2.022398,-2.080924,-2.145551,-1.77944,-1.251821,-2.200619,-2.795768
4737,0,0,0,3209,0,1,2.083333,2.254546,.1946357,.2592051,-.4375725,-1.33426,-1.847835,-1.089519
4739,0,1,1,3208,1,1,11.25,2.170548,.2957263,.2592051,.0308714,.9441569,.2827018,.7888345
4740,0,1,0,3203,1,1,7,2.684493,-.9173601,.2592051,-.0246902,.8396902,-.2499325,-.1303965
4743,1,0,0,3201,0,1,2,2.8006,-.9120901,-.5837322,-.3343519,.9830231,-.2499325,.0153948
4745,0,1,0,3210,0,1,2.083333,2.524813,.0935452,-2.475602,-.6440136,.1002486,-.2499325,.0153948
4747,1,0,1,3210,1,1,10.25,3.405949,-.512998,-.0568964,-1.249383,-1.223913,-1.847835,.2363776
4749,0,0,0,3207,0,0,2.333333,2.010787,.0935452,.4164813,-1.263337,-.782526,.2827018,1.053068
4750,0,0,0,3211,0,1,2.166667,2.495676,.1043074,-.478365,.181751,.3209422,.0163846,1.009817
4751,0,0,0,3212,1,1,8.25,2.69524,1.00336,.8276221,1.317177,.1002486,.5490189,.2363776
4752,0,0,0,3209,0,1,6.083333,2.044688,-1.220632,-1.463883,-1.263337,-.3411387,-.4847125,-.5370622
4753,0,0,1,3205,1,1,7.333333,2.504334,-1.16983,-.6890993,-1.469778,-.3567581,-.2499325,-.2894487
4755,0,1,1,3212,1,1,6.083333,2.791903,-.6140885,.6806738,-1.469778,.431289,.5490189,-.8043188
4758,1,0,1,3205,0,1,6.166667,1.456901,1.00336,.9967753,.5946333,.9830231,1.081653,.4573603
4759,0,0,0,3206,0,1,6.416667,2.156031,1.710994,.4699395,1.110736,.226687,1.34797,.8993259
4763,0,0,0,3207,1,1,7.333333,1.549374,1.609903,.153838,1.420398,1.203717,.815336,.8993259
4765,0,0,0,3205,0,1,3.333333,2.27976,-.2097264,-.7944665,.181751,.2105954,.0163846,-.5370622
4773,0,1,1,3211,0,1,3,2.000388,.032704,.3126106,.8010744,.2105954,-.2499325,-1.494152
4774,0,1,0,3208,0,1,3.833333,2.168138,-.9848635,-.6937723,.181751,.3209422,-1.581518,-1.641976
4779,0,1,1,3210,0,1,3.666667,2.419452,-.4031622,.153838,-.6440136,.4671518,.2827018,.2363776
4785,0,1,1,3209,0,1,2.5,1.957677,-.512998,-.4568678,-.1279108,-1.33426,.815336,.6783431
4787,0,0,0,3205,0,1,4.916667,2.283773,.6852139,1.312877,.8010744,1.09337,-.2135829,-.6475536
4788,0,0,0,3202,1,1,12.16667,1.717726,1.812084,.8914081,1.317177,.3209422,1.34797,1.2308
4792,0,0,1,3208,1,1,5.083333,1.662767,.5989979,-.2676307,-.4375725,-1.440562,-.5162496,.3468689
4799,0,0,0,3207,0,1,5.166667,2.410873,.5989979,.0484708,.8010744,-.2307919,.5490189,1.378258
4800,0,0,0,3211,0,1,2.833333,2.132771,.2957263,-2.90181,-1.357036,-2.053932,-.7825667,.6783431
4804,0,0,1,3210,1,1,7.583333,2.341815,-.9173601,.3645723,.0308714,.431289,-.5162496,-.0950966
4810,0,0,0,3208,0,1,1.583333,1.917719,-1.306913,-1.215935,-1.160117,-1.563294,-.2499325,.2363776
4813,0,0,0,3207,1,1,5.25,2.132771,.4979073,.5846285,.8010744,-.0221957,.0163846,.7888345
4814,0,0,0,3208,1,1,8.583333,2.843266,1.609903,.4699395,1.420398,1.203717,.815336,1.009817
4815,0,0,1,3201,1,1,11.33333,1.9115,1.710994,1.20751,1.420398,1.203717,1.34797,1.451783
4817,0,0,0,3208,0,1,4.583333,1.456901,1.609903,.9450853,.2849715,1.203717,1.34797,1.2308
4819,0,0,0,3210,0,1,0,2.786657,1.432763,.3126106,-.3343519,.431289,.815336,.4573603
4820,0,0,0,3208,0,1,6.833333,2.563579,1.710994,.4699395,1.420398,.8396902,1.081653,.8993259
4827,0,0,0,3204,1,1,5.25,3.09648,.7000884,-.2676307,1.007516,.9830231,-.2499325,-.738288
4830,0,0,0,3201,1,1,8.916667,1.622778,1.812084,-.2676307,1.007516,.7099326,1.34797,1.2308
4832,0,0,0,3209,1,1,9.166667,2.142226,1.306632,.2592051,.4914127,.7623295,1.34797,1.009817
4833,0,0,0,3208,1,1,10.25,2.93029,1.812084,1.312877,1.626839,1.203717,1.34797,1.451783
4834,0,0,1,3209,0,1,2.333333,1.67684,-.2097264,.8276221,.181751,-.3411387,.815336,.3058536
4837,0,0,1,3208,1,1,8,2.367174,.032704,.1427471,.2849715,.0833853,.5490189,.7888345
4838,0,0,1,3205,1,1,8.25,3.086742,-.9173601,.6806738,.2849715,.1002486,.5490189,.7888345
4843,0,0,1,3205,0,1,1.583333,2.164937,.5989979,-.6890993,-.4247392,-2.053932,.5490189,.6783431
4844,0,0,0,3209,0,1,3.416667,1.866198,-.5486919,-2.145551,-1.263337,-2.999155,-1.581518,-1.90282
4850,0,0,1,3206,0,1,5.25,1.842164,.032704,-.7944665,.2849715,-.2644852,.5490189,.2363776
4852,0,0,1,3201,1,1,11,2.347259,.4979073,1.724347,.2849715,1.203717,1.34797,-.0950966
4855,0,0,1,3203,1,1,8.083333,1.72179,-.6140885,.5846285,.8010744,.8396902,.5490189,.7755756
4856,0,1,1,3211,0,1,6.583333,1.93432,.8291224,.2592051,-.1279108,1.09337,.5490189,-.1303965
4860,0,0,1,3207,0,1,2.666667,2.139493,-.9848635,-.1622635,-1.249383,-1.440562,-.2499325,.0153948
4862,0,0,1,3207,0,1,5.083333,1.481594,.5989979,.6806738,.4914127,.8396902,.2827018,.4573603
4863,0,0,0,3212,1,1,7.5,2.477778,1.306632,1.372266,1.373903,1.203717,.1149735,.7888345
4866,0,0,0,3209,1,1,5.333333,3.105063,1.407722,1.312877,.5946333,1.203717,.5490189,.2363776
4869,0,0,0,3209,0,1,3.583333,2.282052,-1.018451,.153838,-.7994112,-.1204451,-1.048884,-1.494152
4870,0,0,0,3203,1,1,5.666667,1.770251,1.800805,1.20751,1.144946,1.203717,1.081653,.7888345
4871,0,0,1,3202,1,1,7.833333,2.044688,.7000884,.0484708,.5946333,.431289,1.34797,1.341291
4873,0,0,1,3202,0,1,4.25,1.761707,.7000884,.9450853,.4914127,.1002486,.0163846,-1.089519
4875,0,0,1,3211,1,1,7.416667,2.547856,-.8162696,.5846285,.5946333,.7623295,1.081653,.3058536
4878,0,0,1,3210,1,1,7.75,2.715266,1.609903,.4699395,1.007516,.3209422,.5490189,.8993259
4884,0,0,0,3210,0,1,2.25,2.010787,.2957263,.0484708,-1.263337,-.0100983,-.5162496,-.2894487
4887,0,0,0,3207,0,1,3.083333,2.381192,1.306632,.1427471,.4635329,.1002486,.2827018,.2363776
4895,0,0,1,3211,1,1,6.333333,2.021839,-.9173601,.0484708,.181751,-1.00322,.815336,.8993259
4899,0,0,1,3212,1,1,5.416667,2.294464,.1946357,.0484708,.8010744,1.09337,.5490189,.6783431
4900,0,0,0,3202,1,1,11.5,2.367576,-.512998,-.5626587,.8010744,1.09337,.2827018,.7888345
4904,0,0,1,3203,0,1,3.75,1.639223,.2957263,.3645723,-.3343519,1.203717,.5490189,1.009817
4906,0,0,0,3206,0,1,1.333333,2.547526,1.10445,.4699395,-.9536754,-.3411387,.2827018,.954156
4908,0,0,0,3212,0,1,3.25,1.757006,1.10445,-2.145551,-.8504548,-2.131209,.0163846,.3468689
4909,0,0,0,3203,0,1,4.25,1.845089,.7000884,-.6890993,.4914127,.1002486,.4421821,.7888345
4911,0,0,0,3209,1,1,8.5,2.180608,.5506939,.0484708,.5946333,1.09337,.815336,.8993259
4915,0,0,1,3204,0,1,4.583333,1.781156,1.00336,.6806738,1.317177,.9830231,1.34797,1.009817
4916,0,0,0,3201,1,1,5.75,2.374932,1.10445,.0484708,-.1279108,.5416358,.5490189,.7755756
4921,0,0,0,3202,0,1,1.833333,2.297606,.2957263,.7253085,-.1279108,.8726763,.5490189,1.009817
4926,0,0,1,3212,1,1,6.166667,1.862366,-.8162696,-.7944665,.2849715,-.0100983,.2827018,-.205588
4932,0,0,0,3207,0,1,5,2.265114,.1946357,.1427471,.0308714,-.5618324,.2827018,.8993259
4937,1,0,0,3208,0,1,3.583333,1.634367,-.2097264,.2592051,-.8504548,.8396902,-.7461132,.3468689
4942,0,0,0,3210,1,1,5.833333,2.516426,1.306632,.6806738,1.373903,1.203717,1.081653,.3468689
4943,0,0,0,3212,1,1,8.833333,2.338565,.4979073,.1427471,.8010744,1.203717,.0163846,-.1303965
4944,0,0,1,3204,1,1,11.5,2.708541,.2957263,.1721622,1.090573,1.203717,.815336,1.341291
4948,0,0,0,3203,0,1,.5,2.38116,.1946357,-1.126648,-.4375725,-.7028038,.5490189,.3468689
4954,0,0,0,3205,0,1,1.75,1.940399,-1.018451,-1.972746,-.6440136,-.3411387,-1.315201,.3468689
4955,0,0,1,3205,0,1,1.333333,2.829604,-.6140885,-.478365,-.3343519,.8726763,-.5162496,.2363776
4960,0,0,1,3208,1,1,8.5,2.547482,-.512998,1.034428,-.1279108,.8726763,1.34797,1.009817
4965,0,0,0,3206,0,1,2.083333,1.750778,-1.350373,-2.90181,-1.469778,-2.241724,-1.581518,-1.420993
4968,0,0,1,3204,0,1,4.833333,2.132771,-.8162696,.5846285,-.1279108,-1.33426,.4421821,.0266794
4969,0,0,1,3210,0,1,2.25,1.972602,.7000884,-.0568964,-.6440136,.431289,.0163846,.4573603
4970,0,0,0,3209,0,1,5.333333,2.505973,-1.321722,-.1622635,-.4375725,-1.159282,-1.581518,-1.177633
4972,0,0,0,3209,0,1,2.75,1.972715,-.2097264,-1.215935,-.4375725,-.20105,-.5162496,.6783431
4982,0,0,1,3202,0,1,1.666667,2.165922,-.9173601,.7253085,.5946333,1.203717,.2827018,.0153948
4987,0,0,0,3207,1,1,8.916667,2.659863,.2957263,.5753067,.4914127,-.20105,.2827018,1.009817
5010,0,0,0,3208,1,1,10,1.921892,.5989979,.4699395,1.110736,1.09337,1.34797,.7888345
5013,0,0,0,3202,0,1,1.666667,1.884309,.346973,-.2676307,.181751,-.20105,-.7461132,1.451783
5017,0,0,1,3211,1,1,5.833333,2.091949,1.306632,-.6890993,1.110736,-.0100983,1.34797,1.451783
5020,0,1,0,3202,0,1,4.916667,1.663102,.5989979,.3645723,1.420398,.8396902,1.081653,1.009817
5022,0,0,1,3201,0,1,2.75,1.61021,-2.029356,-1.215935,-2.089102,-2.241724,-2.38047,-1.812547
5024,0,0,1,3205,1,1,8.333333,2.501918,1.040917,.3645723,.8010744,.431289,.5490189,.8993259
5028,0,0,0,3202,0,1,3.333333,1.97926,.1946357,-.007122,1.007516,.9441569,.2827018,.4573603
5029,0,0,0,3208,0,1,2,2.01736,.2957263,-.478365,-1.116618,-.1204451,-.2499325,-.1303965
5030,0,0,0,3208,1,1,6.333333,1.859649,1.710994,.2592051,1.007516,.3209422,1.34797,1.341291
5035,0,0,1,3212,0,1,2.166667,2.373192,1.710994,1.372266,.4914127,1.09337,1.34797,1.451783
5045,0,0,0,3209,1,1,7.083333,2.28283,1.812084,1.312877,1.420398,1.203717,1.34797,1.451783
5051,0,0,1,3204,0,1,3.25,1.862366,-.3108169,-.3729979,-1.263337,.226687,.0163846,.0153948
5054,0,0,1,3202,1,1,7.333333,2.373192,1.00336,1.312877,1.420398,.9830231,1.081653,.2363776
5057,1,0,1,3201,1,1,5.916667,2.212506,.1946357,1.429891,-.0246902,-.0100983,.815336,.3468689
5060,0,0,1,3212,0,1,9.083333,2.602774,.2364881,.4699395,.181751,.5416358,.815336,.8993259
5073,0,0,1,3209,0,1,4.666667,1.947645,1.040917,-1.215935,.5946333,-.3411387,.5490189,-.4265708
5081,0,0,0,3205,0,1,1.5,2.23938,-.6140885,-.2321756,-.2265091,-.2307919,.2827018,-.0950966
5084,0,0,0,3205,1,1,6.666667,2.390122,1.00336,.2592051,1.110736,.3209422,.2827018,.4573603
5086,0,0,1,3207,0,1,3.416667,1.950649,1.432763,.2592051,1.626839,-1.223913,.1149735,.3468689
5088,0,0,0,3204,0,1,3.666667,2.611579,.2364881,-1.296613,1.110736,-2.423526,.815336,.5017526
5098,0,0,1,3210,0,1,4.916667,2.421702,.5989979,.3645723,-.1279108,-.5618324,.2827018,-.0950966
5106,0,0,0,3208,0,1,8.5,1.793374,.8291224,.0484708,.4914127,.9830231,.815336,-.9790277
5108,0,0,0,3209,0,1,3.333333,1.845089,.2957263,.153838,.0308714,.3209422,1.34797,.8993259
5115,0,0,1,3201,0,1,8.833333,1.862366,.0935452,1.523611,.181751,1.203717,.2827018,.7888345
5116,0,0,0,3209,0,1,1.666667,2.060671,.2957263,.0484708,-.1279108,.5416358,.0163846,-.462339
5117,0,0,0,3208,0,0,.9166667,2.300401,.2957263,-.478365,-.4375725,-1.794757,-.2499325,.6783431
5131,0,0,1,3206,1,1,6.75,2.785096,1.800805,1.125868,.4914127,.9441569,1.34797,1.2308
5136,1,0,0,3207,1,1,6,1.811187,-.1086359,.5753067,-.1279108,.8726763,-.2499325,-.205588
5137,0,0,1,3211,0,1,6.916667,2.106097,-.1086359,-1.886338,-.3343519,-1.732707,.5490189,-.9790277
5138,0,0,1,3209,0,1,7.083333,1.861618,.5506939,-.5626587,1.090573,.8726763,.5490189,.3468689
5142,0,0,0,3204,1,1,5.666667,2.738997,1.609903,.2592051,1.373903,.9830231,.815336,1.009817
5144,0,0,0,3206,0,1,2.666667,3.216777,.8291224,.153838,1.317177,-.3411387,1.081653,.3058536
5153,1,0,0,3212,0,1,8.5,1.970252,.4979073,.3645723,.4914127,.1002486,.0163846,.0266794
5157,0,0,0,3201,0,1,2.166667,2.28981,-.4031622,-.7944665,-1.160117,-1.251821,-.2499325,.3468689
5158,0,0,1,3208,0,1,7.083333,2.432875,.032704,1.523611,1.144946,.2105954,.5490189,-.6475536
5159,0,0,0,3205,0,1,4.666667,1.558555,1.609903,.9967753,1.420398,1.203717,.815336,.3468689
5161,0,1,0,3209,0,1,1.833333,1.38833,-.9173601,-.2676307,-.4375725,-1.113567,.0163846,-.8043188
5162,0,0,0,3208,1,1,9.5,2.662516,.8291224,.3645723,1.144946,1.09337,.815336,1.2308
5163,0,0,1,3201,1,1,6.166667,3.500392,1.00336,.2592051,.5946333,1.203717,1.34797,.7888345
5165,0,0,0,3207,1,1,5.333333,2.588295,1.306632,1.523611,1.420398,1.09337,.8968619,1.2308
5166,0,0,0,3208,0,1,3.583333,2.532586,.9413188,.2592051,1.007516,.4671518,1.081653,.3468689
5172,0,0,0,3204,0,1,2.666667,2.239889,-.3108169,.3645723,-.4375725,.5416358,-.2499325,.6783431
5175,0,0,1,3208,1,1,7.25,1.797298,.1946357,-1.215935,.4914127,-1.33426,1.081653,.0153948
5177,0,1,1,3212,1,1,10.16667,1.621945,1.306632,.4699395,.181751,-.2644852,.815336,1.341291
5179,0,0,1,3209,1,1,6.916667,2.142721,-.1086359,-.0568964,.2849715,.8726763,.2827018,-1.089519
5180,0,0,0,3211,1,1,5.166667,2.599531,.5989979,.786041,.2849715,-.4514855,.815336,.4573603
5181,0,0,0,3201,1,1,6.916667,2.568442,-1.350373,-.0568964,-.2265091,-1.509269,.5490189,.0153948
5183,0,0,0,3207,1,1,5.666667,1.793374,1.710994,.786041,1.420398,1.203717,1.081653,1.341291
5184,0,0,0,3204,0,1,6,2.624108,1.407722,.8914081,1.007516,1.09337,.0163846,.7755756
5188,0,0,0,3210,1,1,6.333333,2.722223,1.800805,1.312877,.8010744,1.203717,.815336,.7888345
5189,0,0,1,3207,0,1,4.083333,2.025052,1.306632,1.034428,1.626839,1.09337,.2827018,.4573603
5190,0,0,1,3205,1,1,11.08333,2.709664,1.609903,.9967753,1.317177,1.203717,1.081653,.3468689
5191,0,0,0,3210,0,1,3,2.067753,1.10445,1.724347,1.007516,1.203717,.5490189,.4573603
5192,0,0,1,3202,1,1,5.916667,2.140243,.5506939,1.523611,-.0246902,1.09337,.815336,.7888345
5196,0,0,1,3201,0,1,6.416667,2.017659,1.407722,.1721622,1.420398,.5786229,1.34797,1.009817
5197,0,0,0,3211,1,1,6.583333,2.461355,1.710994,1.125868,1.420398,.8396902,1.081653,1.053068
5201,0,0,0,3209,0,1,1.5,2.364757,.4979073,.153838,-.4375725,-.782526,-.2499325,.3468689
5202,0,1,1,3206,0,1,1.333333,1.882823,-.512998,.3645723,-.3343519,.3209422,.2827018,.5017526
5203,0,0,1,3212,1,1,6.75,1.860364,-.1086359,.2592051,.181751,.8726763,.815336,1.2308
5205,0,0,1,3204,1,1,10,2.731426,-.2097264,.0484708,.4914127,-.782526,1.081653,.8993259
5206,0,0,1,3206,1,1,5.166667,2.188678,1.407722,1.523611,.5946333,1.203717,.815336,.7888345
5209,0,0,0,3205,0,1,6.666667,1.473758,1.306632,.1427471,1.090573,-.3411387,.815336,.7888345
5210,0,0,1,3212,0,1,6.333333,1.897734,.2957263,.8276221,.2174807,.6519827,.5490189,.7888345
5216,0,0,1,3204,0,1,2.333333,1.505692,-.3108169,.4699395,.4914127,.2105954,.5490189,.0153948
5222,0,0,0,3204,0,1,2.916667,3.614923,-.1086359,-2.145551,-.1279108,-1.440562,.8968619,.2363776
5224,0,0,0,3210,0,1,2.916667,2.580857,-.512998,-.1622635,-1.572999,-2.423526,-.4847125,.4573603
5227,0,0,1,3205,0,1,1.666667,1.699063,.6852139,.3645723,1.626839,.1002486,.5490189,.2363776
5229,0,0,0,3210,0,1,2.333333,1.98753,-.512998,.0484708,-.0632254,.8726763,.5490189,.3468689
5230,0,0,1,3211,0,1,6.083333,1.88687,-.8162696,.153838,-.1279108,.7623295,.0163846,-1.264531
5237,0,0,1,3207,1,1,9,1.456901,-1.546988,1.724347,-.6440136,1.203717,.815336,1.2308
5244,0,0,0,3202,0,1,1.75,2.469243,.2957263,.3645723,-.1279108,-1.665301,-.7825667,.4573603
5248,0,0,0,3210,0,0,1,1.816689,-1.726084,-2.760919,-1.914259,-2.999155,-1.581518,-.5370622
5249,0,0,0,3207,1,1,5.25,2.539901,-.1086359,-.2676307,1.144946,.7099326,1.081653,.6783431
5252,0,0,0,3202,0,1,.8333333,1.570652,.2957263,.6806738,.2849715,.1002486,-1.315201,.3058536
5258,0,0,0,3202,0,1,2.416667,2.068232,.1946357,.153838,-.1279108,-.20105,.5490189,.3468689
5267,0,0,1,3201,1,1,6.583333,2.391425,.1946357,1.429891,.5946333,-2.053932,.2827018,-.738288
5269,0,0,1,3206,1,1,8.916667,2.429908,.7000884,1.20751,.8010744,1.09337,.5490189,1.2308
5271,0,0,0,3210,0,1,2.083333,1.98753,-.6140885,-.007122,-.6440136,-.2644852,-.7825667,.2363776
5272,0,0,1,3211,1,1,5.75,2.098229,-.9120901,.9450853,-.0246902,-.5618324,-1.048884,-.1303965
5279,0,0,0,3202,1,1,6.5,2.621614,1.407722,.4699395,1.110736,1.09337,.2827018,.6783431
5280,0,0,1,3201,1,1,6.166667,2.692386,1.00336,-.478365,-.3343519,.8396902,.5490189,.7755756
5286,0,0,0,3206,0,0,0,1.768207,-1.422813,-2.90181,-.6440136,-2.241724,-1.847835,-.758045
5296,0,0,1,3206,0,1,2.166667,4.164952,-.6140885,.6806738,-.9536754,-1.732707,1.081653,.3058536
5297,0,0,1,3207,0,0,1.75,1.662767,-1.321722,-1.215935,-.8504548,-.2307919,-1.315201,-2.28615
5298,0,0,1,3206,0,1,2.333333,2.220041,-.6140885,-.0568964,-.4375725,.431289,-.7825667,-.6475536
5303,0,1,1,3204,0,1,3.5,1.460893,.5989979,-.1622635,.2849715,.9830231,1.34797,.6783431
5304,0,0,1,3204,0,1,3.583333,1.649998,-1.350373,-2.90181,-1.77944,-1.159282,-1.581518,-1.641976
5306,0,0,0,3202,0,1,4.666667,1.778985,.1946357,1.252667,1.317177,1.09337,.0163846,.5017526
5307,0,0,1,3203,0,1,4.25,2.362738,.1946357,1.034428,.8010744,.8396902,.4421821,.4573603
5313,0,0,0,3212,0,1,2.833333,3.250326,.1043074,-.7944665,.2849715,.1002486,.5490189,-.9790277
5314,0,0,0,3205,0,1,1.916667,1.923775,-.5486919,-1.886338,-1.77944,-2.999155,-1.941432,-1.177633
5316,0,0,0,3201,0,1,2.75,2.272709,-.9173601,-.7944665,-.9536754,-.6721792,-.7825667,-1.494152
5319,0,0,1,3210,0,1,3.5,1.613905,.1946357,.5846285,.5946333,.8726763,.2827018,.3468689
5321,0,0,0,3211,0,1,2.083333,1.708438,.346973,.153838,-.6440136,-1.00322,1.081653,1.341291
5322,0,0,0,3201,0,1,4,2.611796,-.4031622,-.6937723,-.0246902,.5416358,.0163846,.4573603
5323,0,0,0,3204,0,1,2.083333,1.955857,-.8162696,.0484708,-1.469778,-1.092532,-1.048884,-1.494152
5329,0,0,0,3212,1,1,7.166667,1.998096,-.2942341,-2.90181,-.9536754,.2105954,-1.581518,-1.089519
5336,0,0,0,3202,0,1,2.25,1.680045,.0935452,-1.532037,-1.160117,-.0100983,-1.048884,.0153948
5342,0,0,0,3201,0,1,5.5,2.507776,1.306632,.4699395,1.420398,.4671518,1.34797,1.2308
