scuid,ratio,dist,crime,income,moved,scennum,altnum,wave,mvcost,family,norms,homecost,size,taxes,schqual,withincitymove,copyhome,blkscen
27701095,.9162908,-5,0,-.0953102,-1,2,1,2,0,0,0,0,0,0,0,0,0,2
27701095,.4054651,0,-.6931472,-.0953102,0,2,3,2,0,0,0,0,0,0,0,0,0,2
27701095,-.2231435,-5,.6931472,-.1335314,-1,3,1,2,0,0,0,0,0,0,0,0,0,3
27701095,-1.609438,5,1.386294,.3184537,0,3,3,2,0,0,0,0,0,0,0,0,0,3
27701095,-.2876821,-5,.6931472,-.5108256,-1,4,1,2,0,0,0,0,0,0,0,0,0,4
27701095,-.2876821,5,0,.0953102,0,4,3,2,0,0,0,0,0,0,0,0,0,4
27701095,.5108256,-5,0,-.1397619,-1,1,1,2,0,0,0,0,0,0,1,0,0,5
27701095,-.4054651,5,0,0,0,1,3,2,0,0,0,0,0,0,-1,0,0,5
27701095,.6931472,-5,0,-.0487902,-1,2,1,2,0,0,0,0,0,0,2,0,0,6
27701095,-1.098612,5,0,.0909718,0,2,3,2,0,0,0,0,0,0,0,0,0,6
27701095,1.098612,-5,0,-.1397619,-1,3,1,2,0,0,0,0,0,0,2,0,0,7
27701095,0,-2,0,-.0909718,0,3,3,2,0,0,0,0,0,0,1,0,0,7
27701095,.9162908,-5,0,-.2623643,-1,4,1,2,0,0,0,0,0,0,2,0,0,8
27701095,.4054651,5,0,-.0800427,0,4,3,2,0,0,0,0,0,0,2,0,0,8
27701095,.2231435,-5,0,-.0953102,-1,1,1,2,0,0,-1,-.1823216,0,0,0,0,0,13
27701095,-1.386294,0,0,0,0,1,3,2,0,0,-1,-.2876821,0,0,0,0,0,13
27701095,1.098612,-5,0,-.0953102,-1,2,1,2,0,0,1,-.0953102,0,0,0,0,0,14
27701095,0,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,14
27701095,.6931472,-6,0,-.0953102,-1,3,1,2,0,0,-1,.2231435,0,0,0,0,0,15
27701095,-1.098612,-1,0,0,0,3,3,2,0,0,-2,.2231435,0,0,0,0,0,15
27701095,1.791759,-5,0,-.0953102,-1,4,1,2,0,0,1,.2231435,0,0,0,0,0,16
27701095,1.098612,-2,0,0,0,4,3,2,0,0,2,.3184537,0,0,0,0,0,16
27701095,.2231435,-.002,0,-.0487902,-1,1,1,2,0,0,0,0,0,0,0,-1,-1,21
27701095,-1.386294,1.998,0,.0909718,0,1,3,2,0,0,0,0,0,0,0,-1,-1,21
27701095,.2876821,-2,0,-.2231435,-1,2,1,2,0,0,0,0,0,0,0,0,-1,22
27701095,0,0,0,.1823216,0,2,3,2,0,0,0,0,0,0,0,0,-1,22
27701095,.6931472,-.002,0,-.2231435,-1,3,1,2,0,0,0,0,0,0,0,-1,0,23
27701095,-1.098612,1.998,0,0,0,3,3,2,0,0,0,0,0,0,0,-1,1,23
27701095,1.252763,-.002,0,-.0953102,-1,4,1,2,0,0,0,0,0,0,0,-1,0,24
27701095,-.6931472,1.998,0,.597837,0,4,3,2,0,0,0,0,0,0,0,-1,0,24
27770098,-6.214608,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
27770098,0,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
27770098,-1.098612,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
27770098,-6.620073,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
27770098,0,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
27770098,-6.214608,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
27770098,-.6931472,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
27770098,-.6931472,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
27770098,-1.098612,-10,0,-.1053605,-1,1,1,1,0,-1,0,0,0,0,0,0,0,33
27770098,-6.620073,0,0,.0953102,0,1,3,1,0,-1,0,0,0,0,0,0,0,33
27770098,-1.098612,-5,0,-.5108256,-1,2,1,1,0,0,0,0,0,0,0,0,0,34
27770098,-1.098612,-4,0,-.2231435,0,2,3,1,0,-1,0,0,0,0,0,0,0,34
27770098,-6.906755,-2.5,0,-.1466035,-1,3,1,1,0,-1,0,0,0,0,0,0,0,35
27770098,-6.906755,-2.4,0,-.3184537,0,3,3,1,0,0,0,0,0,0,0,0,0,35
27770098,-6.620073,-3.5,0,-.1625189,-1,4,1,1,0,0,0,0,0,0,0,0,0,36
27770098,-1.098612,1.5,0,.6931472,0,4,3,1,0,-1,0,0,0,0,0,0,0,36
27770098,6.906755,-1.5,0,-.0953102,-1,1,1,1,0,0,0,0,0,-5,0,0,0,45
27770098,0,1,0,-.2006707,0,1,3,1,0,0,0,0,0,-5,0,0,0,45
27770098,6.906755,-1.5,0,0,-1,2,1,1,0,0,0,0,0,5,0,0,0,46
27770098,0,4,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,46
27770098,6.906755,-2.5,0,-.1397619,-1,3,1,1,0,0,0,0,0,-10,0,0,0,47
27770098,0,.5,0,-.0909718,0,3,3,1,0,0,0,0,0,-10,0,0,0,47
27770098,6.906755,-5.5,0,-.0953102,-1,4,1,1,0,0,0,0,0,5,0,0,0,48
27770098,0,-4.5,0,0,0,4,3,1,0,0,0,0,0,10,0,0,0,48
28070104,6.906755,-10,0,-.3566749,-1,1,1,2,0,-1,0,0,0,0,0,0,0,9
28070104,0,0,0,.2623643,0,1,3,2,0,-1,0,0,0,0,0,0,0,9
28070104,6.906755,-5,0,-1.272966,-1,2,1,2,0,0,0,0,0,0,0,0,0,10
28070104,0,-4,0,-.4462871,0,2,3,2,0,-1,0,0,0,0,0,0,0,10
28070104,6.906755,-2.5,0,-.4248832,-1,3,1,2,0,-1,0,0,0,0,0,0,0,11
28070104,0,-2,0,-.6190392,0,3,3,2,0,0,0,0,0,0,0,0,0,11
28070104,6.906755,-3.5,0,-.597837,-1,4,1,2,0,0,0,0,0,0,0,0,0,12
28070104,0,1.5,0,1.098612,0,4,3,2,0,-1,0,0,0,0,0,0,0,12
28070104,-6.906755,-5,0,-.0953102,-1,1,1,2,0,0,-1,-.1823216,0,0,0,0,0,13
28070104,-6.906755,0,0,0,0,1,3,2,0,0,-1,-.2876821,0,0,0,0,0,13
28070104,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,1,-.0953102,0,0,0,0,0,14
28070104,0,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,14
28070104,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,-1,.2231435,0,0,0,0,0,15
28070104,0,-1,0,0,0,3,3,2,0,0,-2,.2231435,0,0,0,0,0,15
28070104,6.906755,-5,0,-.0953102,-1,4,1,2,0,0,1,.2231435,0,0,0,0,0,16
28070104,0,-2,0,0,0,4,3,2,0,0,2,.3184537,0,0,0,0,0,16
28070104,6.906755,-5,0,-.0953102,-1,1,1,2,0,0,0,.1053605,0,0,1,0,0,17
28070104,0,0,0,0,0,1,3,2,0,0,0,.0540672,0,0,1,0,0,17
28070104,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,0,.0512933,0,0,1,0,0,18
28070104,0,5,0,0,0,2,3,2,0,0,0,-.1112256,0,0,0,0,0,18
28070104,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,0,.2231435,0,0,1,0,0,19
28070104,0,-1,0,0,0,3,3,2,0,0,0,.3184537,0,0,0,0,0,19
28070104,6.906755,-5,0,-.0953102,-1,4,1,2,0,0,0,.5108256,0,0,1,0,0,20
28070104,0,-2,0,0,0,4,3,2,0,0,0,.2876821,0,0,0,0,0,20
28070104,6.906755,-.002,0,-.0487902,-1,1,1,2,0,0,0,0,0,0,0,-1,-1,21
28070104,0,1.998,0,.0909718,0,1,3,2,0,0,0,0,0,0,0,-1,-1,21
28070104,6.906755,-2,0,-.2231435,-1,2,1,2,0,0,0,0,0,0,0,0,-1,22
28070104,0,0,0,.1823216,0,2,3,2,0,0,0,0,0,0,0,0,-1,22
28070104,-6.906755,-.002,0,-.2231435,-1,3,1,2,0,0,0,0,0,0,0,-1,0,23
28070104,-6.906755,1.998,0,0,0,3,3,2,0,0,0,0,0,0,0,-1,1,23
28070104,-6.906755,-.002,0,-.0953102,-1,4,1,2,0,0,0,0,0,0,0,-1,0,24
28070104,-6.906755,1.998,0,.597837,0,4,3,2,0,0,0,0,0,0,0,-1,0,24
28170104,-5.521461,-10,0,-.3566749,-1,1,1,2,0,-1,0,0,0,0,0,0,0,9
28170104,1.098612,0,0,.2623643,0,1,3,2,0,-1,0,0,0,0,0,0,0,9
28170104,-6.802395,-5,0,-1.272966,-1,2,1,2,0,0,0,0,0,0,0,0,0,10
28170104,-2.197225,-4,0,-.4462871,0,2,3,2,0,-1,0,0,0,0,0,0,0,10
28170104,-6.906755,-2.5,0,-.4248832,-1,3,1,2,0,-1,0,0,0,0,0,0,0,11
28170104,-6.906755,-2,0,-.6190392,0,3,3,2,0,0,0,0,0,0,0,0,0,11
28170104,0,-3.5,0,-.597837,-1,4,1,2,0,0,0,0,0,0,0,0,0,12
28170104,6.906755,1.5,0,1.098612,0,4,3,2,0,-1,0,0,0,0,0,0,0,12
28170104,3.912023,-5,0,-.0953102,-1,1,1,2,0,0,-1,-.1823216,0,0,0,0,0,13
28170104,6.856462,0,0,0,0,1,3,2,0,0,-1,-.2876821,0,0,0,0,0,13
28170104,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,1,-.0953102,0,0,0,0,0,14
28170104,0,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,14
28170104,-1.386294,-6,0,-.0953102,-1,3,1,2,0,0,-1,.2231435,0,0,0,0,0,15
28170104,-6.684612,-1,0,0,0,3,3,2,0,0,-2,.2231435,0,0,0,0,0,15
28170104,2.197225,-5,0,-.0953102,-1,4,1,2,0,0,1,.2231435,0,0,0,0,0,16
28170104,-4.60517,-2,0,0,0,4,3,2,0,0,2,.3184537,0,0,0,0,0,16
28170104,6.856462,-5,0,-.0953102,-1,1,1,2,0,0,0,-.0953102,0,0,-1,0,0,17
28170104,3.912023,0,0,0,0,1,3,2,0,0,0,-.1466035,0,0,-1,0,0,17
28170104,1.386294,-5,0,-.0953102,-1,2,1,2,0,0,0,.1625189,0,0,1,0,0,18
28170104,-5.298317,5,0,0,0,2,3,2,0,0,0,.2113091,0,0,2,0,0,18
28170104,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,0,-.1823216,0,0,-1,0,0,19
28170104,0,-1,0,0,0,3,3,2,0,0,0,-.0870114,0,0,-2,0,0,19
28170104,2.944439,-5,0,-.0953102,-1,4,1,2,0,0,0,.5108256,0,0,1,0,0,20
28170104,-3.912023,-2,0,0,0,4,3,2,0,0,0,.6931472,0,0,2,0,0,20
28170104,-3.912023,-.002,0,-.0487902,-1,1,1,2,0,0,0,0,0,0,0,-1,-1,21
28170104,2.944439,1.998,0,.0909718,0,1,3,2,0,0,0,0,0,0,0,-1,-1,21
28170104,-3.912023,-2,0,-.2231435,-1,2,1,2,0,0,0,0,0,0,0,0,-1,22
28170104,2.944439,0,0,.1823216,0,2,3,2,0,0,0,0,0,0,0,0,-1,22
28170104,-2.944439,-.002,0,-.2231435,-1,3,1,2,0,0,0,0,0,0,0,-1,0,23
28170104,-6.856462,1.998,0,0,0,3,3,2,0,0,0,0,0,0,0,-1,1,23
28170104,0,-.002,0,-.0953102,-1,4,1,2,0,0,0,0,0,0,0,-1,0,24
28170104,6.906755,1.998,0,.597837,0,4,3,2,0,0,0,0,0,0,0,-1,0,24
28250107,0,-10,0,-.3566749,-1,1,1,2,0,-1,0,0,0,0,0,0,0,9
28250107,6.906755,0,0,.2623643,0,1,3,2,0,-1,0,0,0,0,0,0,0,9
28250107,-6.906755,-5,0,-1.272966,-1,2,1,2,0,0,0,0,0,0,0,0,0,10
28250107,-6.906755,-4,0,-.4462871,0,2,3,2,0,-1,0,0,0,0,0,0,0,10
28250107,-6.906755,-2.5,0,-.4248832,-1,3,1,2,0,-1,0,0,0,0,0,0,0,11
28250107,-6.906755,-2,0,-.6190392,0,3,3,2,0,0,0,0,0,0,0,0,0,11
28250107,0,-3.5,0,-.597837,-1,4,1,2,0,0,0,0,0,0,0,0,0,12
28250107,6.906755,1.5,0,1.098612,0,4,3,2,0,-1,0,0,0,0,0,0,0,12
28250107,2.890372,-5,0,-.0953102,-1,1,1,2,0,0,-1,-.1823216,0,0,0,0,0,13
28250107,0,0,0,0,0,1,3,2,0,0,-1,-.2876821,0,0,0,0,0,13
28250107,2.890372,-5,0,-.0953102,-1,2,1,2,0,0,1,-.0953102,0,0,0,0,0,14
28250107,0,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,14
28250107,2.890372,-6,0,-.0953102,-1,3,1,2,0,0,-1,.2231435,0,0,0,0,0,15
28250107,0,-1,0,0,0,3,3,2,0,0,-2,.2231435,0,0,0,0,0,15
28250107,2.890372,-5,0,-.0953102,-1,4,1,2,0,0,1,.2231435,0,0,0,0,0,16
28250107,0,-2,0,0,0,4,3,2,0,0,2,.3184537,0,0,0,0,0,16
28250107,6.856462,-5,0,-.0953102,-1,1,1,2,0,0,0,-.0953102,0,0,-1,0,0,17
28250107,3.912023,0,0,0,0,1,3,2,0,0,0,-.1466035,0,0,-1,0,0,17
28250107,2.140066,-5,0,-.0953102,-1,2,1,2,0,0,0,.1625189,0,0,1,0,0,18
28250107,-.6931472,5,0,0,0,2,3,2,0,0,0,.2113091,0,0,2,0,0,18
28250107,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,0,-.1823216,0,0,-1,0,0,19
28250107,0,-1,0,0,0,3,3,2,0,0,0,-.0870114,0,0,-2,0,0,19
28250107,0,-5,0,-.0953102,-1,4,1,2,0,0,0,.5108256,0,0,1,0,0,20
28250107,-6.214608,-2,0,0,0,4,3,2,0,0,0,.6931472,0,0,2,0,0,20
28250107,0,-.002,0,-.0487902,-1,1,1,2,0,0,0,0,0,0,0,-1,-1,21
28250107,-1.504077,1.998,0,.0909718,0,1,3,2,0,0,0,0,0,0,0,-1,-1,21
28250107,0,-2,0,-.2231435,-1,2,1,2,0,0,0,0,0,0,0,0,-1,22
28250107,1.098612,0,0,.1823216,0,2,3,2,0,0,0,0,0,0,0,0,-1,22
28250107,-2.079442,-.002,0,-.2231435,-1,3,1,2,0,0,0,0,0,0,0,-1,0,23
28250107,-2.079442,1.998,0,0,0,3,3,2,0,0,0,0,0,0,0,-1,1,23
28250107,0,-.002,0,-.0953102,-1,4,1,2,0,0,0,0,0,0,0,-1,0,24
28250107,2.079442,1.998,0,.597837,0,4,3,2,0,0,0,0,0,0,0,-1,0,24
28257010,6.214608,-5,-.6931472,-.3364722,-1,1,1,2,0,0,0,0,0,0,0,0,0,1
28257010,6.214608,5,-1.386294,-.1541507,0,1,3,2,0,0,0,0,0,0,0,0,0,1
28257010,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,0,0,0,0,0,0,0,2
28257010,0,0,-.6931472,-.0953102,0,2,3,2,0,0,0,0,0,0,0,0,0,2
28257010,6.906755,-5,.6931472,-.1335314,-1,3,1,2,0,0,0,0,0,0,0,0,0,3
28257010,0,5,1.386294,.3184537,0,3,3,2,0,0,0,0,0,0,0,0,0,3
28257010,-6.214608,-5,.6931472,-.5108256,-1,4,1,2,0,0,0,0,0,0,0,0,0,4
28257010,0,5,0,.0953102,0,4,3,2,0,0,0,0,0,0,0,0,0,4
28257010,6.906755,-5,0,.1625189,-1,1,1,2,0,0,0,0,0,0,-1,0,0,5
28257010,0,5,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,5
28257010,6.906755,-5,0,.0512933,-1,2,1,2,0,0,0,0,0,0,-2,0,0,6
28257010,0,5,0,-.1112256,0,2,3,2,0,0,0,0,0,0,0,0,0,6
28257010,6.906755,-5,0,.1625189,-1,3,1,2,0,0,0,0,0,0,-2,0,0,7
28257010,0,-2,0,.1112256,0,3,3,2,0,0,0,0,0,0,-1,0,0,7
28257010,6.906755,-5,0,.3566749,-1,4,1,2,0,0,0,0,0,0,-2,0,0,8
28257010,0,5,0,.1335314,0,4,3,2,0,0,0,0,0,0,-2,0,0,8
28257010,6.906755,-5,0,-.0953102,-1,1,1,2,0,0,-1,-.1823216,0,0,0,0,0,13
28257010,0,0,0,0,0,1,3,2,0,0,-1,-.2876821,0,0,0,0,0,13
28257010,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,1,-.0953102,0,0,0,0,0,14
28257010,0,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,14
28257010,-6.906755,-6,0,-.0953102,-1,3,1,2,0,0,-1,.2231435,0,0,0,0,0,15
28257010,-6.906755,-1,0,0,0,3,3,2,0,0,-2,.2231435,0,0,0,0,0,15
28257010,0,-5,0,-.0953102,-1,4,1,2,0,0,1,.2231435,0,0,0,0,0,16
28257010,6.906755,-2,0,0,0,4,3,2,0,0,2,.3184537,0,0,0,0,0,16
28257010,-6.906755,-.002,0,-.0487902,-1,1,1,2,0,0,0,0,0,0,0,-1,-1,21
28257010,-6.906755,1.998,0,.0909718,0,1,3,2,0,0,0,0,0,0,0,-1,-1,21
28257010,6.906755,-2,0,-.2231435,-1,2,1,2,0,0,0,0,0,0,0,0,-1,22
28257010,0,0,0,.1823216,0,2,3,2,0,0,0,0,0,0,0,0,-1,22
28257010,-6.906755,-.002,0,-.2231435,-1,3,1,2,0,0,0,0,0,0,0,-1,0,23
28257010,-6.906755,1.998,0,0,0,3,3,2,0,0,0,0,0,0,0,-1,1,23
28257010,-6.906755,-.002,0,-.0953102,-1,4,1,2,0,0,0,0,0,0,0,-1,0,24
28257010,-6.906755,1.998,0,.597837,0,4,3,2,0,0,0,0,0,0,0,-1,0,24
28601107,0,-10,0,-.3566749,-1,1,1,2,0,-1,0,0,0,0,0,0,0,9
28601107,-6.214608,0,0,.2623643,0,1,3,2,0,-1,0,0,0,0,0,0,0,9
28601107,-5.521461,-5,0,-1.272966,-1,2,1,2,0,0,0,0,0,0,0,0,0,10
28601107,1.098612,-4,0,-.4462871,0,2,3,2,0,-1,0,0,0,0,0,0,0,10
28601107,0,-2.5,0,-.4248832,-1,3,1,2,0,-1,0,0,0,0,0,0,0,11
28601107,-6.214608,-2,0,-.6190392,0,3,3,2,0,0,0,0,0,0,0,0,0,11
28601107,-.9162907,-3.5,0,-.597837,-1,4,1,2,0,0,0,0,0,0,0,0,0,12
28601107,-.5108256,1.5,0,1.098612,0,4,3,2,0,-1,0,0,0,0,0,0,0,12
28601107,-.6931472,-5,0,-.0953102,-1,1,1,2,0,0,-1,-.1823216,0,0,0,0,0,13
28601107,-.6931472,0,0,0,0,1,3,2,0,0,-1,-.2876821,0,0,0,0,0,13
28601107,2.079442,-5,0,-.0953102,-1,2,1,2,0,0,1,-.0953102,0,0,0,0,0,14
28601107,0,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,14
28601107,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,-1,.2231435,0,0,0,0,0,15
28601107,0,-1,0,0,0,3,3,2,0,0,-2,.2231435,0,0,0,0,0,15
28601107,6.906755,-5,0,-.0953102,-1,4,1,2,0,0,1,.2231435,0,0,0,0,0,16
28601107,0,-2,0,0,0,4,3,2,0,0,2,.3184537,0,0,0,0,0,16
28601107,6.906755,-5,0,-.0953102,-1,1,1,2,0,0,0,.1053605,0,0,1,0,0,17
28601107,0,0,0,0,0,1,3,2,0,0,0,.0540672,0,0,1,0,0,17
28601107,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,0,.0512933,0,0,1,0,0,18
28601107,0,5,0,0,0,2,3,2,0,0,0,-.1112256,0,0,0,0,0,18
28601107,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,0,.2231435,0,0,1,0,0,19
28601107,0,-1,0,0,0,3,3,2,0,0,0,.3184537,0,0,0,0,0,19
28601107,6.906755,-5,0,-.0953102,-1,4,1,2,0,0,0,.5108256,0,0,1,0,0,20
28601107,0,-2,0,0,0,4,3,2,0,0,0,.2876821,0,0,0,0,0,20
28601107,0,-.002,0,-.0487902,-1,1,1,2,0,0,0,0,0,0,0,-1,-1,21
28601107,-6.214608,1.998,0,.0909718,0,1,3,2,0,0,0,0,0,0,0,-1,-1,21
28601107,6.214608,-2,0,-.2231435,-1,2,1,2,0,0,0,0,0,0,0,0,-1,22
28601107,6.214608,0,0,.1823216,0,2,3,2,0,0,0,0,0,0,0,0,-1,22
28601107,0,-.002,0,-.2231435,-1,3,1,2,0,0,0,0,0,0,0,-1,0,23
28601107,-6.214608,1.998,0,0,0,3,3,2,0,0,0,0,0,0,0,-1,1,23
28601107,0,-.002,0,-.0953102,-1,4,1,2,0,0,0,0,0,0,0,-1,0,24
28601107,-6.214608,1.998,0,.597837,0,4,3,2,0,0,0,0,0,0,0,-1,0,24
28770090,2.772589,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
28770090,1.098612,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
28770090,2.890372,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
28770090,0,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
28770090,2.639057,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
28770090,1.609438,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
28770090,2.238047,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
28770090,.7537718,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
28770090,1.673976,-5,0,-.1823216,-1,1,1,1,-10,0,0,0,0,0,0,0,0,29
28770090,-1.098612,5,0,0,0,1,3,1,5,0,0,0,0,0,0,0,0,29
28770090,6.802395,-5,0,0,-1,2,1,1,-15,0,0,0,0,0,0,0,0,30
28770090,4.60517,5,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,30
28770090,2.140066,-5,0,-.1397619,-1,3,1,1,-15,0,0,0,0,0,0,0,0,31
28770090,-.6931472,-2,0,-.0909718,0,3,3,1,-5,0,0,0,0,0,0,0,0,31
28770090,1.673976,-5,0,-.2623643,-1,4,1,1,-30,0,0,0,0,0,0,0,0,32
28770090,-1.098612,5,0,-.1670541,0,4,3,1,-20,0,0,0,0,0,0,0,0,32
28770090,6.856462,-10,0,-.1053605,-1,1,1,1,0,-1,0,0,0,0,0,0,0,33
28770090,3.912023,0,0,.0953102,0,1,3,1,0,-1,0,0,0,0,0,0,0,33
28770090,.6931472,-5,0,-.5108256,-1,2,1,1,0,0,0,0,0,0,0,0,0,34
28770090,-1.098612,-4,0,-.2231435,0,2,3,1,0,-1,0,0,0,0,0,0,0,34
28770090,2.944439,-2.5,0,-.1466035,-1,3,1,1,0,-1,0,0,0,0,0,0,0,35
28770090,-3.912023,-2.4,0,-.3184537,0,3,3,1,0,0,0,0,0,0,0,0,0,35
28770090,5.521461,-3.5,0,-.1625189,-1,4,1,1,0,0,0,0,0,0,0,0,0,36
28770090,6.620073,1.5,0,.6931472,0,4,3,1,0,-1,0,0,0,0,0,0,0,36
28770090,6.906755,-2.5,0,-.076961,-1,1,1,1,-2,0,0,0,.5,0,0,0,0,41
28770090,0,0,0,-.1603426,0,1,3,1,8,0,0,0,1.5,0,0,0,0,41
28770090,6.906755,-2.5,0,-.0198026,-1,2,1,1,-2,0,0,0,.5,0,0,0,0,42
28770090,0,0,0,.0935261,0,2,3,1,8,0,0,0,0,0,0,0,0,42
28770090,6.906755,-2.5,0,-.0953102,-1,3,1,1,-15,0,0,0,-1,0,0,0,0,43
28770090,0,0,0,0,0,3,3,1,-11,0,0,0,-.5,0,0,0,0,43
28770090,6.906755,-2.5,0,-.076961,-1,4,1,1,-6,0,0,0,.2,0,0,0,0,44
28770090,0,0,0,-.1603426,0,4,3,1,0,0,0,0,.3,0,0,0,0,44
28919007,0,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
28919007,-.6931472,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
28919007,-6.906755,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
28919007,-6.906755,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
28919007,-6.802395,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
28919007,-2.197225,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
28919007,-6.856462,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
28919007,-2.944439,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
28919007,-6.906755,-5,0,-.1823216,-1,1,1,1,-10,0,0,0,0,0,0,0,0,29
28919007,-6.906755,5,0,0,0,1,3,1,5,0,0,0,0,0,0,0,0,29
28919007,2.833213,-5,0,0,-1,2,1,1,-15,0,0,0,0,0,0,0,0,30
28919007,.6931472,5,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,30
28919007,-6.684612,-5,0,-.1397619,-1,3,1,1,-15,0,0,0,0,0,0,0,0,31
28919007,-1.386294,-2,0,-.0909718,0,3,3,1,-5,0,0,0,0,0,0,0,0,31
28919007,-6.214608,-5,0,-.2623643,-1,4,1,1,-30,0,0,0,0,0,0,0,0,32
28919007,0,5,0,-.1670541,0,4,3,1,-20,0,0,0,0,0,0,0,0,32
28919007,-4.60517,-10,0,-.1053605,-1,1,1,1,0,-1,0,0,0,0,0,0,0,33
28919007,2.197225,0,0,.0953102,0,1,3,1,0,-1,0,0,0,0,0,0,0,33
28919007,-6.856462,-5,0,-.5108256,-1,2,1,1,0,0,0,0,0,0,0,0,0,34
28919007,-2.944439,-4,0,-.2231435,0,2,3,1,0,-1,0,0,0,0,0,0,0,34
28919007,-6.906755,-2.5,0,-.1466035,-1,3,1,1,0,-1,0,0,0,0,0,0,0,35
28919007,-6.906755,-2.4,0,-.3184537,0,3,3,1,0,0,0,0,0,0,0,0,0,35
28919007,0,-3.5,0,-.1625189,-1,4,1,1,0,0,0,0,0,0,0,0,0,36
28919007,6.906755,1.5,0,.6931472,0,4,3,1,0,-1,0,0,0,0,0,0,0,36
28919007,-6.906755,-2.5,0,-.076961,-1,1,1,1,-2,0,0,0,.5,0,0,0,0,41
28919007,-6.906755,0,0,-.1603426,0,1,3,1,8,0,0,0,1.5,0,0,0,0,41
28919007,-6.39693,-2.5,0,-.0198026,-1,2,1,1,-2,0,0,0,.5,0,0,0,0,42
28919007,-.4054651,0,0,.0935261,0,2,3,1,8,0,0,0,0,0,0,0,0,42
28919007,-3.912023,-2.5,0,-.0953102,-1,3,1,1,-15,0,0,0,-1,0,0,0,0,43
28919007,2.944439,0,0,0,0,3,3,1,-11,0,0,0,-.5,0,0,0,0,43
28919007,-6.906755,-2.5,0,-.076961,-1,4,1,1,-6,0,0,0,.2,0,0,0,0,44
28919007,-6.906755,0,0,-.1603426,0,4,3,1,0,0,0,0,.3,0,0,0,0,44
29090107,-6.684612,-10,0,-.3566749,-1,1,1,2,0,-1,0,0,0,0,0,0,0,9
29090107,-1.386294,0,0,.2623643,0,1,3,2,0,-1,0,0,0,0,0,0,0,9
29090107,-6.745236,-5,0,-1.272966,-1,2,1,2,0,0,0,0,0,0,0,0,0,10
29090107,-1.734601,-4,0,-.4462871,0,2,3,2,0,-1,0,0,0,0,0,0,0,10
29090107,-6.906755,-2.5,0,-.4248832,-1,3,1,2,0,-1,0,0,0,0,0,0,0,11
